ingredient_id,name_ko,name_en,description,source_url
ing_pending_1632973c0167,탄제린껍질추출물,,,
ing_pending_1632bb8217cf,피리독신,,,
ing_pending_164b269c1b22,하이드롤라이즈드칼슘하이알루로네이트,,,
ing_pending_165652c88259,C18-36애씨드트라이글리세라이드,,,
ing_pending_165b50343099,드럼스틱씨오일,,,
ing_pending_1665a459634f,락토바실러스/석류추출물,,,
ing_pending_16702368160d,베타-카로틴비타민A,,,
ing_pending_1677c33c4907,락토바실러스발효용해물바이오-피디알엔TM,,,
ing_pending_167b52cc1e54,생강오일,,,
ing_pending_16900165edd7,에스네이처아쿠아스쿠알란세럼:정제수,,,
ing_pending_16b765ad498c,세테스-3,,,
ing_pending_16ba8c683d5a,카페일글루코오스,,,
ing_pending_16c3074faa8f,레몬밤추출물,,,
ing_pending_16c64e73b339,올리브오일불검화물,,,
ing_pending_16cb422f2bae,펜타소듐테트라카복시메틸다이펩타이드-51,,,
ing_pending_16d27d0754cf,레티놀.1,,,
ing_pending_16d31fc158b0,퉁퉁마디추출물,,,
ing_pending_16d963cd81e5,쇠뜨기추출물,,,
ing_pending_16e297df4426,세린,,,
ing_pending_16fd864fe14b,글리세레스26,,,
ing_pending_17035636b43e,시호뿌리추출물,,,
ing_pending_170485ee6403,알루미늄전분옥테닐석시네이트,,,
ing_pending_170db0d64334,포도덩굴추출물,,,
ing_pending_17113f31243a,당아욱추출물,,,
ing_pending_1720a549ff57,센티드제라늄꽃오일,,,
ing_pending_172486a4d23c,포스페이트버퍼드셀라인,,,
ing_pending_1725fccd3659,서양고추나물추출물,,,
ing_pending_172788b07cea,옥타데케인,,,
ing_pending_172fddb31c4e,효모/자일리눔/홍차발효물,,,
ing_pending_173b2be01517,메도우스위트추출물,,,
ing_pending_17565548f344,국화추출물,,,
ing_pending_175d7a987696,니코티노일다이펩타이드-23,,,
ing_pending_1762285ae8f2,팔미틱애씨드,,,
ing_pending_179b84f91da1,포타슘벤조에이트,,,
ing_pending_179f43eef429,에틸셀롤로오스,,,
ing_pending_17ade4d2c0ef,소듐아크릴레이트,,,
ing_pending_17af3135e542,에칠헥실트리아존,,,
ing_pending_17b2f7e28693,로즈마리잎오일,,,
ing_pending_17b4f2623cbc,마늘추출물,,,
ing_pending_17b619e0db6e,아라비안자스민꽃오일,,,
ing_pending_17c68e3ad7d7,레몬머틀잎추출물,,,
ing_pending_17c97698e6ff,바닐라열매추출물,,,
ing_pending_17cc240c5f45,아프리카스파이더플라워잎추출물,,,
ing_pending_180758476f0f,올리브오일폴리글리세릴-6에스터,,,
ing_pending_182b900857a3,칼슘글루코네이트,,,
ing_pending_184175f2d30d,티트리추출물,Melaleuca Alternifolia Leaf Oil,항균·진정 에센셜오일(향료 주의),https://www.incidecoder.com/ingredients/tea-tree
ing_pending_1847ec426da6,시트릭애씨드피디알엔:소듐디엔에이,,,
ing_pending_184a17c2321d,바쿠치올,,,
ing_pending_18512b6adf4e,연어알추출물,,,
ing_pending_185392ddf863,밀겨추출물,,,
ing_pending_18559429b4c6,리모넨,,,
ing_pending_185e87a925f3,팔미토일테트라펩타이드-10,,,
ing_pending_1864c2ff257b,아미노에탄설피닉애씨드,,,
ing_pending_1874acf5127c,포타슘소르베이트,,,
ing_pending_18a7b0d53551,인도멜구슬나무꽃추출물,,,
ing_pending_18c6a8b5dee4,마그네슘카보네이트,,,
ing_pending_18c8e96cadd9,봉의꼬리추출물,,,
ing_pending_18f0bf64a0fe,쿼터늄-90벤토나이트,,,
ing_pending_18fcc1204058,코튼씨추출물,,,
ing_pending_190af99f2f25,글라이코스핑고리피드,,,
ing_pending_19212f510ffe,코직애씨드,Kojic Acid,티로시나아제 억제 미백(안전성 검토 중),https://www.incidecoder.com/ingredients/kojic-acid
ing_pending_19266c8a83af,실크,,,
ing_pending_192865e55532,쌀추출물,,,
ing_pending_193a0ad3beb4,토마토잎세포배양추출물,,,
ing_pending_194b88257628,목면꽃추출물,,,
ing_pending_194c4e2e1e45,폴리글리세릴-10베헤네이트/에이코사디오에이트,,,
ing_pending_194d94d90522,에센스,,,
ing_pending_194e64d5560c,파스향나무잎추출물,,,
ing_pending_1965de15effd,C13-16아이소파라핀,,,
ing_pending_19792c90d6a2,유채스테롤,,,
ing_pending_19a895295fa9,프로필렌글라이콜알지네이트,,,
ing_pending_19af26bf44fa,쌀겨오일,,,
ing_pending_19e9dd6851ab,성분:사이클로펜타실록세인,,,
ing_pending_19efdb930a94,소듐세테아릴설페이트,,,
ing_pending_19f43ec20209,프로필파라벤,,,
ing_pending_1a46d95cac43,피이지-40캐스터오일,,,
ing_pending_1a48334203a6,락토바실러스/콩추출물발효여과물,,,
ing_pending_1a50e3e4bbe2,베타-카로틴VitaminA,,,
ing_pending_1a5adbf60dd6,만주자작나무껍질/잎추출물,,,
ing_pending_1a5beabc8fd7,락토바실러스/호밀가루발효물,,,
ing_pending_1a6b018d2f90,하이드록시에틸아크릴레이트/소듐아크릴오일다이메틸타우레이트코폴리머소듐하이드록사이드,,,
ing_pending_1a702a00cf42,살구씨오일,,,
ing_pending_1a8a068e8701,소듐소이하이드롤라이즈드콜라겐,,,
ing_pending_1a8f4a641dbc,시트랄,,,
ing_pending_1a9f11075ae5,비자나무추출물,,,
ing_pending_1ab0d7fc6cf2,피키아발효추출여과물,,,
ing_pending_1ab11c9cc197,솔레이롤리아솔레이롤리이추출물,,,
ing_pending_1ac075d4f76f,복사나무꽃추출물,,,
ing_pending_1ac7acf740ca,더위지기추출물,,,
ing_pending_1ac852e5ff16,사이클로헥실글리세린,,,
ing_pending_1acf3f4d16af,글라이콜릭애씨드,Glycolic Acid,표면 각질·광노화를 개선하는 AHA(글라이콜릭산),https://www.incidecoder.com/ingredients/glycolic-acid
ing_pending_1ad9942f5f41,비스-피이지-15메틸에터다이메티콘,,,
ing_pending_1af9a895ed19,팔미토일펜타펩타이드-4,Palmitoyl Pentapeptide-4,콜라겐 신호 시그널 펩타이드 pal-KTTKS(광노화 주름·결 개선),https://www.incidecoder.com/ingredients/palmitoyl-pentapeptide-4
ing_pending_1afd934ed614,라놀린,,,
ing_pending_1b267ef81566,쌀지게미추출물,,,
ing_pending_1b2bbb45a555,디카프릴릴카보네이트,,,
ing_pending_1b2c7ac22e99,다시마추출물,,,
ing_pending_1b87fdf83885,바나나추출물,,,
ing_pending_1b8ebc57e9a9,천궁뿌리추출물,,,
ing_pending_1ba776696787,판테놀,Panthenol,보습·장벽·진정 프로비타민 B5,https://www.incidecoder.com/ingredients/panthenol
ing_pending_1bad86a62ceb,세라마이드이오피,,,
ing_pending_1bb1331fe8df,오크라열매추출물,,,
ing_pending_1bbd37eb20f9,다이머다이리놀레일다이머다이리놀리에이트,,,
ing_pending_1bbf263cf294,해바라기씨추출물,,,
ing_pending_1bc299339b39,프레시올인원정제수,,,
ing_pending_1bf459b48e31,모란꽃수,,,
ing_pending_1bfeca998cc3,류코노스톡/무발여과물,,,
ing_pending_1c0d6315e81a,폴리아크릴레이트크로스폴리머-6,,,
ing_pending_1c104c82638f,복숭아수,,,
ing_pending_1c2127fdc12b,알송이모자반추출물,,,
ing_pending_1c229c3006c1,사이클로헥사실록세인,,,
ing_pending_1c2e526c39e2,셀필룸추출물,,,
ing_pending_1c33ecf15028,비피다발효용해물,,,
ing_pending_1c46cfb9b61a,글라이코젠,,,
ing_pending_1c4ccf116289,운지버섯추출물,,,
ing_pending_1c534155be5a,바질잎추출물,,,
ing_pending_1c5a9643dfd8,소듐아크릴레이트/소듐아크릴로일디메칠타우레이트코폴리머,,,
ing_pending_1c7ad6541d72,에스-클로스트리듐보툴리눔올리고펩타이드-,,,
ing_pending_1c93b4a8d4ad,돌콩싹추출물,,,
ing_pending_1c9713a2aac7,브이피/폴리카바밀폴리글라이콜에스터,,,
ing_pending_1c98c582f56a,벼에스에이치-올리고펩타이드-1레티놀함량,,,
ing_pending_1caeb463f538,글리세릴베헤네이트,,,
ing_pending_1cd03ec1cf72,글루코노락톤,Gluconolactone,저자극 차세대 각질제거 산,https://www.incidecoder.com/ingredients/gluconolactone
ing_pending_1cdaa2bc2ddb,팔미토일트라이펩타이드-,,,
ing_pending_1ce51b36249f,15다이팔미토일하이드록시프롤린,,,
ing_pending_1d06eb3869d7,자일로오스,,,
ing_pending_1d074ec451ad,라즈베리추출물,,,
ing_pending_1d45a9f54cd7,홍화추출물,,,
ing_pending_1d4b065f3598,으름덩굴추출물,,,
ing_pending_1d62ddfa35ab,펜타펩타이드-,,,
ing_pending_1d637fc3694e,세라마이드엔에스,Ceramide NS,피부 장벽 구성 지질(NS),https://pubmed.ncbi.nlm.nih.gov/37269189/
ing_pending_1d6cb396e47d,사라수씨버터,,,
ing_pending_1d7c3032bbd5,칼슘락테이트,,,
ing_pending_1d7d439e4fd2,레티놀,,,
ing_pending_1d83b71f2c79,네오펜틸글라이콜다이카프레이트,,,
ing_pending_1d86104c6060,인도멀구슬나무껍질추출물,,,
ing_pending_1d88116dff6b,스테아라미도프로필다이메틸아민,,,
ing_pending_1d8cb8753fa6,병풀잎수,,,
ing_pending_1d92d8f2a3ff,테트라하이드로다이페룰로일메탄,,,
ing_pending_1d933c7793c0,글리세릴리놀리네이트VitaminF,,,
ing_pending_1d9eaf5026c8,세테아레스-12,,,
ing_pending_1da3ef3d3d84,후추씨오일,,,
ing_pending_1daa84f5c97b,바닐라열매오일,,,
ing_pending_1db49656fb51,다마스크장미꽃수,,,
ing_pending_1dba56d7612f,아텔로콜라겐,,,
ing_pending_1dc46bf5e6b7,약모밀추출물,,,
ing_pending_1dd2c4b35f04,가시칠엽수씨추출물,,,
ing_pending_1dee1949bb4b,금콜로이드,,,
ing_pending_1def91f1c893,다이소듐이디티에이,,,
ing_pending_1defb3bfcc51,감국추출물,,,
ing_pending_1df14a6d9465,랍도시아루베스켄스추출물,,,
ing_pending_1e000bfc6a34,본품-앰플정제수,,,
ing_pending_1e10594d6a17,폴리솔베이트60,,,
ing_pending_1e28d17d94ea,알로에베라잎추출물,,,
ing_pending_1e31e12b42ce,아스코빌글루코사이드하이알루로네이트,,,
ing_pending_1e3240f21a47,테트라데실아미노부티로일발릴아미노부티릭우레아트라이플루오로아세테이트,,,
ing_pending_1e416583864f,소듐하이알루로네이트크로스폴리머,Hyaluronic Acid,수분 보유 보습 성분,https://www.incidecoder.com/ingredients/hyaluronic-acid
ing_pending_1e4e39ffee45,레몬껍질오일,,,
ing_pending_1e52bea9ab0d,레몬밤잎추출물,,,
ing_pending_1e88947bf68c,스키조사카로미세스발효여과물,,,
ing_pending_1e99560a45bc,디펩타이드디아미노부티로일벤질아마이드디아세테이트,,,
ing_pending_1ea606f7436e,동백나무잎추출물,,,
ing_pending_1ea8f239901f,검은깨추출물,,,
ing_pending_1eb19069dd26,효모용해추출물,,,
ing_pending_1eb8d7ac44a3,브루셀스프라우트추출물,,,
ing_pending_1ec0739181cd,록샘파이어캘러스배양여과물,,,
ing_pending_1ec1f78c194e,당근추출물,,,
ing_pending_1ec28fa7e08d,소듐살리실레이트,,,
ing_pending_1ec9ba94f0a7,폴리글리세릴-10라우레이트,,,
ing_pending_1ecd9b1576a5,구아노신,,,
ing_pending_1ed7310d233b,아크릴아마이드/소듐아크릴로일다이메틸타우레이트코폴리머,,,
ing_pending_1ee9b8d9f914,스킨부스터피디알엔리프팅샷앰플정제수,,,
ing_pending_1eff56632dc4,우유지질,,,
ing_pending_1f03130ca395,온천수아벤느온천수,,,
ing_pending_1f040cb66bc5,제라니올기능성성분:나이아신아마이드미백,,,
ing_pending_1f301201daf9,적색227호,,,
ing_pending_1f449b5700f6,구주물푸레나무껍질추출물,,,
ing_pending_1f689a07150a,슈크로오스,,,
ing_pending_1f7807d4a25e,"1,2-헥산다이올",,,
ing_pending_1f7ae2c1d38d,세틸에틸헥사노에이트,,,
ing_pending_1f7f7945316d,트라넥사믹애씨드,Tranexamic Acid,색소·홍조 보조 성분,https://www.incidecoder.com/ingredients/tranexamic-acid
ing_pending_1fa63f6ac962,병풀추출물,Centella Asiatica Extract,진정·장벽 병풀 추출물,https://www.incidecoder.com/ingredients/centella
ing_pending_1fad87d3562d,헥사펩타이드-9젠틀딥포어클렌저정제수,,,
ing_pending_1fb45a7a721c,프로테아제,,,
ing_pending_1fc2f76a2ea9,자몽추출물,,,
ing_pending_1fe21101357c,팔미토일하이드록시프로필트라이모늄아밀로펙틴/글리세린크로스폴리머,,,
ing_pending_1fe4858e3564,비타c12세럼,,,
ing_pending_1fecb0527ebc,트리데세스-10,,,
ing_pending_1fee0f82a846,병풀잎/줄기가루,,,
ing_pending_1fef8f608dda,에스에이치-폴리펩타이드-121,,,
ing_pending_200f71dbba57,쌀추출물,,,
ing_pending_201c3ca7d51b,다이메틸실란올하이알루로네이트,Dimethylsilanol Hyaluronate,"실란올 결합 히알루론산, 보습",https://pubmed.ncbi.nlm.nih.gov/38829483/
ing_pending_2032264c6e80,하이드롤라이즈드소듐하이알루로네이트,,,
ing_pending_20370ef22f7b,솔비톨,,,
ing_pending_2082d6ffde1c,아티초크추출물,,,
ing_pending_2088a633b7e9,레티놀,Retinol,주름·턴오버 개선 대표 레티노이드,https://www.incidecoder.com/ingredients/retinol
ing_pending_208c01e26828,하이드롤라이즈드효모추출물,,,
ing_pending_2091bb2b9d31,소듐폴리아크릴레이트,,,
ing_pending_2099b651bac4,글라이코프로테인,,,
ing_pending_20a7934c8cd0,글라이코리피드,,,
ing_pending_20c18f20acff,홀리바질잎추출물,,,
ing_pending_20d9e2ac139e,아스코빅애씨드,,,
ing_pending_20f862dcd157,디메치콘/비닐디메이콘크로스폴리머,,,
ing_pending_2115022ecb7b,포스파티딜콜린,,,
ing_pending_211f65b9285b,사철쑥꽃추출물,,,
ing_pending_212bddf9ff62,케일잎수,,,
ing_pending_2147b1ea062d,감초뿌리추출물,Glycyrrhiza Glabra Root Extract,글라브리딘 함유 미백·진정 감초 유래(고시형 유용성감초),https://www.incidecoder.com/ingredients/licorice-root-extract
ing_pending_21816a04d109,C12-20알킬글루코사이드,,,
ing_pending_2183da131316,마트리카리아추출물,,,
ing_pending_21907294c169,하이알루로닉애씨드,,,
ing_pending_219b66ba3ac6,스펜트그레인왁시,,,
ing_pending_21b64bdabd9f,사우수레아인볼루크라타추출물,,,
ing_pending_21bb39696bb0,에스큘렌타렌즈콩추출물,,,
ing_pending_21cd42e0372b,브로콜리싹추출물,,,
ing_pending_21f3d05d674c,알파-이소메칠이오논,,,
ing_pending_221412577fd1,메톡시피이지/피피지-25/4다이메티콘,,,
ing_pending_222732f731b7,하이드롤라이즈드하이알루로닉애씨드,,,
ing_pending_222deaaf63f3,소듐헥사메타포스페이트,,,
ing_pending_2233102cfe0e,니코틴아마이드모노뉴클레오타이드,,,
ing_pending_223bc1966f4c,식물성스쿠알란,,,
ing_pending_22407e0d0d8b,트리데실트리멜리테이트,,,
ing_pending_224e4d21ab01,도데실갈레이트,,,
ing_pending_225c6e58fc13,형개추출물,,,
ing_pending_2279a63c1792,피이지-8스테아레이트,,,
ing_pending_229446f650dc,레티놀,Retinol,주름·턴오버 개선 대표 레티노이드,https://www.incidecoder.com/ingredients/retinol
ing_pending_22a7dafc0309,듀오,,,
ing_pending_22bb562f6f24,폴라지닌,,,
ing_pending_22c49e717469,아르간트리커넬오일,,,
ing_pending_22d1b5fd35e0,나이아신아마이드,Niacinamide,피지·미백·장벽 다기능 비타민B3 유도체,https://www.incidecoder.com/ingredients/niacinamide
ing_pending_22ebea1448e8,뽕나무잎추출물,,,
ing_pending_22f224aee939,병풀꽃추출물,,,
ing_pending_22fb3bbf3ba7,나팔수선화추출물0.0025mg,,,
ing_pending_22fd686c1179,엔히드로박테르아에로사쿠스발효추출여과물,,,
ing_pending_231332cf01be,에스에이치-폴리펩타이드-14,,,
ing_pending_231bd00443b6,유채싹추출물,,,
ing_pending_231e4305140d,클로렐라,,,
ing_pending_2326ae2ec645,아세틸헥사펩타이드-8,Acetyl Hexapeptide-8,표정주름 완화 펩타이드(아르지렐린),https://anndermatol.org/DOIx.php?id=10.5021%2Fad.2019.31.3.263
ing_pending_232f4ad403d9,향료바디워시정제수,,,
ing_pending_23427e379d7e,소듐알엔에이,,,
ing_pending_2355f51e8ffd,로우스위트블루베리추출물,,,
ing_pending_236dd55a9017,참나리비늘줄기추출물,,,
ing_pending_238769b561d5,세테아릴다이메티콘/비닐다이메티콘크로스폴리머,,,
ing_pending_23877d78eef3,감추출물,,,
ing_pending_2388ed70dc75,아시아티코사이드,,,
ing_pending_2389e50bb8af,아시아틱애씨드1,,,
ing_pending_239f6c577bb5,아크릴레이트/폴리트라이메틸실록시메타크릴레이트코폴리머,,,
ing_pending_23a12f863226,카프로오일피토스핑고신,,,
ing_pending_23a3aca132c4,셀룰로오스,,,
ing_pending_23e5d2e22be8,마데카식애씨드,,,
ing_pending_23e842184bbd,만난,,,
ing_pending_23eaa52715e6,본품/증정품_리얼시카카밍95크림정제수,,,
ing_pending_23f38b08b723,스위트아몬드씨추출물,,,
ing_pending_23f511060ba7,리날룰,,,
ing_pending_23f8854e0db4,본품-AHC프로샷글루타브라이트아이크림포페이스정제수,,,
ing_pending_24052527841d,아이소세테스-25,,,
ing_pending_2434b28433b3,헥실신나몰,,,
ing_pending_2437966961b6,디엔에이,,,
ing_pending_243b01c0fec0,소듐카복시메틸베타-글루칸,Sodium Carboxymethyl Beta-Glucan,"수용성 베타글루칸 유도체, 장벽·진정",https://pubmed.ncbi.nlm.nih.gov/33128496/
ing_pending_2447854ca916,아쿠아피트니스,,,
ing_pending_244efd68627a,에스에이치-펜타펩타이드-19,,,
ing_pending_244fdf81e449,카프릭트라이글리세라이드,,,
ing_pending_2462ca1a28f9,C12-14Sec-알케스-12,,,
ing_pending_24651af0dee3,2-머캅토니코티노일글라이신,,,
ing_pending_247604a1d032,팔미토일다이펩타이드-7,,,
ing_pending_2497aed93ad8,테르무스테르모필루스발효물,,,
ing_pending_249e2589f0b4,사프란암술머리추출물,,,
ing_pending_24a01098cead,인삼캘러스배양추출물,,,
ing_pending_24b07bf07c27,마늘추출물,,,
ing_pending_24ba6fe9a356,사이클로펜타실록세인,,,
ing_pending_24c2eecf1458,아세트아마이드엠이에이,,,
ing_pending_24d65dbac7f2,쌀지질,,,
ing_pending_24f104bbd487,약모밀추출물,,,
ing_pending_24f6a9aba96e,황기뿌리추출물,,,
ing_pending_250a6db488fc,글리세릴스테아레이트,,,
ing_pending_251bffd2c269,고구마뿌리추출물,,,
ing_pending_25272162b08b,사이클로펜타실록산,,,
ing_pending_253809e0626d,보리잎추출물,,,
ing_pending_255e8ce1e792,수용성엘라스틴,,,
ing_pending_256d8c8782af,하이드롤라이즈드옥수수전분,,,
ing_pending_2572e4932255,원추리꽃추출물,,,
ing_pending_258ebaf8ece5,카프릴릭/카프릭트라이글리세라이드알파-글루칸올리고사카라이드,,,
