product_id,ingredient_id,ingredient_name,content_confidence,display_order,concentration_text,concentration_value,concentration_unit,concentration_confidence,normalized_concentration_value,normalized_concentration_unit
ulta_ff9e99235f2206,ing_pending_0bb5f93733cd,Glycol Distearate,medium,2,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_61ea76a7837a,Parfum,medium,3,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_3cc666e7f69a,Coco-Glucoside,medium,4,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_c17e0e992cca,Glyceryl Oleate,medium,5,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_c89e6f18b744,Guar Hydroxypropyltrimonium Chloride,medium,6,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_1bae26cfac86,Sodium Chloride,medium,7,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_1a5bb7b82246,Citric Acid,medium,8,,,,unknown,,
ulta_ff9e99235f2206,panthenol,판테놀,medium,9,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_39d82a3ad338,Olea Europaea Fruit Oil,medium,10,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_0ee777c9188e,Ricinus Communis Seed Oil,medium,11,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_87478d382fd9,Sodium Benzoate,medium,12,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_753814bb31b0,Potassium Sorbate,medium,13,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_fc98a502dd31,Sodium PCA,medium,14,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_97eb421dbbc7,Hydrolyzed Wheat Protein,medium,15,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_23a87fca7e75,Sodium Lactate,medium,16,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_c6e51226ad1b,Betaine,medium,17,,,,unknown,,
ulta_ff9e99235f2206,ceramides,세라마이드,medium,18,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_d95746630aa7,Creatine,medium,19,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_af02f5ae00bb,Sodium Gluconate,medium,20,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_de9c1819cddd,Arginine,medium,21,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_e8ceeb16e2fa,Hydrolyzed Corn Protein,medium,22,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_7cbf9246de41,Hydrolyzed Soy Protein,medium,23,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_1061c5b75d0d,Tocopherol,medium,24,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_f69f5ab6f824,Aspartic Acid,medium,25,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_cdec57e31387,PCA,medium,26,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_f26316eeac6b,Helianthus Annuus Seed Oil,medium,27,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_7a7fd7a17067,Sodium Hydroxide,medium,28,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_37a112f48957,Glycine,medium,29,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_65cadd4e43fa,Alanine,medium,30,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_4409f4404d82,Serine,medium,31,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_ed40e281ca3a,Valine,medium,32,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_487092be6237,Isoleucine,medium,33,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_af0b30241251,Proline,medium,34,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_d27cd294a6a3,Threonine,medium,35,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_64793e97b3e4,Histidine,medium,36,,,,unknown,,
ulta_ff9e99235f2206,ing_pending_660aad841b91,Phenylalanine,medium,37,,,,unknown,,
ulta_ff9f95d5759323,dimethicone,디메치콘,medium,1,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_f95a5236bdfe,Butylene Glycol,medium,2,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_0198b489fd8d,Phenyl Trimethicone,medium,3,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_07ab7b73ea2e,Neopentyl Glycol Diheptanoate,medium,4,,,,unknown,,
ulta_ff9f95d5759323,niacinamide,나이아신아마이드,medium,5,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_62d36121e1ef,Hydroxyethyl Urea,medium,6,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_6e4a216c2e1f,Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone,medium,7,,,,unknown,,
ulta_ff9f95d5759323,glycerin,글리세린,medium,8,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_8a34bd4dade2,Sodium Polyaspartate,medium,9,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_02bab09fbe28,Ascorbyl Glucoside,medium,10,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_4f582819d2e9,Caffeine,medium,11,,,,unknown,,
ulta_ff9f95d5759323,phytosphingosine,피토스핑고신,medium,12,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_9f6a5eb9ac67,Magnesium Ascorbyl Phosphate,medium,13,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_77cd38a13f0b,Resveratrol,medium,14,,,,unknown,,
ulta_ff9f95d5759323,hyaluronic_acid,히알루론산,medium,15,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_2cbecdc99b19,Polygonum Cuspidatum Root Extract,medium,16,,,,unknown,,
ulta_ff9f95d5759323,peptides,펩타이드,medium,17,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_f430ebaa6439,Palmitoyl Hexapeptide-12,medium,18,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_6645dccd48c0,Tocopheryl Acetate,medium,19,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_37a24b8906c0,tetrahexyldecyl ascorbate,medium,20,,,,unknown,,
ulta_ff9f95d5759323,salicylic_acid_bha,살리실산/BHA,medium,21,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_19f74e62efc5,Sigesbeckia Orientalis (St. Paul'S Wort) Extract,medium,22,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_2b7f0f64981c,Caprylyl Glycol,medium,23,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_ca4bc1314db1,Trihydroxystearin,medium,24,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_a6e60bb7f15b,Triethyl Citrate,medium,25,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_db0b0bdd73f2,PPG-15 Stearyl Ether,medium,26,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_d4f0a9ec0575,Peg-10 Dimethicone,medium,27,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_43271841a63c,Sorbitol,medium,28,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_37e7b270e165,Trehalose,medium,29,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_683a0353360a,Micrococcus Lysate,medium,30,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_cff0aed5ef41,Isopropyl Isostearate,medium,31,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_8ec671694027,Lecithin,medium,32,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_e95064d9e028,Zinc Stearate,medium,33,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_e0ea3adbb6f9,Dimethicone/PEG-10/15 Crosspolymer,medium,34,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_983a5e44d99f,Alumina,medium,35,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_e03866d26807,Triethoxycaprylylsilane,medium,36,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_e0192a791a3a,silica,medium,37,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_91ff7989ba5c,Glyceryl Polymethacrylate,medium,38,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_f68aaff757d5,Laureth-7,medium,39,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_0b6d67d93f88,magnesium aluminum silicate,medium,40,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_781b68c20362,Hexylene Glycol,medium,41,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_846ca17fd574,PEG-8,medium,42,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_8f4063b410fc,Disteardimonium Hectorite,medium,43,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_8ccd215dbc20,Propylene Glycol Caprylate,medium,44,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_426f77d2b60f,vinyl dimethicone/methicone silsesquioxane crosspolymer,medium,45,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_7c735e014708,Polysilicone-11,medium,46,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_7a7fd7a17067,Sodium Hydroxide,medium,47,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_ec1b8d3ad836,Xanthan Gum,medium,48,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_1bae26cfac86,Sodium Chloride,medium,49,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_1a5bb7b82246,Citric Acid,medium,50,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_2b75ee0ce419,Ammonium Acryloyldimethyltaurate/VP Copolymer,medium,51,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_74ffc51ebab7,Dipropylene Glycol,medium,52,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_266dd6450e72,BHT,medium,53,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_c78a9a696fee,Disodium EDTA,medium,54,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_8fc8707e2bb5,Sodium Citrate,medium,55,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_753814bb31b0,Potassium Sorbate,medium,56,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_086e4edf3e9e,Phenoxyethanol,medium,57,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_3a9755282369,Mica,medium,58,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_2caa3e79b7f0,Titanium Dioxide (CI 77891),medium,59,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_fa0d90bf1821,Iron Oxides (Ci 77491),medium,60,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_07681f645a9c,Iron Oxides (CI 77492),medium,61,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_a5ff456bf42e,Iron Oxides (CI 77499),medium,62,,,,unknown,,
ulta_ff9f95d5759323,ing_pending_e171328fc7b4,Bismuth Oxychloride (CI 77163).,medium,63,,,,unknown,,
ulta_ffa25ba3183bea,glycerin,글리세린,medium,1,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_d12be740a9fc,Aloe Barbadensis Leaf Juice,medium,2,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_388ac01155b1,Spinacia Oleracea (Spinach) Leaf Extract,medium,3,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_7a398a523f29,Brassica Oleracea Italica (Broccoli) Extract,medium,4,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_e46996c271b3,Pyrus Malus (Apple) Fruit Extract,medium,5,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_f344848c8b00,Cucumis Sativus (Cucumber) Fruit Extract,medium,6,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_5482eb05311f,Citrus Limon (Lemon) Fruit Extract,medium,7,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_3e3f3dc24546,Citrus Grandis (Grapefruit) Fruit Extract,medium,8,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_40ccc0a56a61,Citrus Aurantium Dulcis (Orange) Fruit Extract,medium,9,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_7c4b2ec92f20,Beta Vulgaris (Beet) Root Extract,medium,10,,,,unknown,,
ulta_ffa25ba3183bea,green_tea,녹차,medium,11,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_9ff05e908e66,Cymbopogon Citratus Extract,medium,12,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_90221d5d6d0c,Chlorella Vulgaris Extract,medium,13,,,,unknown,,
ulta_ffa25ba3183bea,panthenol,판테놀,medium,14,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_6f9cb0a8575a,Panthenyl Hydroxypropyl Steardimonium Chloride,medium,15,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_af02f5ae00bb,Sodium Gluconate,medium,16,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_fcc2072b94dd,Sodium Lauryl Sulfoacetate,medium,17,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_c8f02adcb887,Caprylhydroxamic Acid,medium,18,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_7f8c9f572a0f,Polyquaternium-7,medium,19,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_c9676134a76c,Benzyl Alcohol,medium,20,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_91c576a970c4,Fragrance (Parfum),medium,21,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_1de32774ef8c,Chlorophyllin-Copper Complex (CI 75810).\* \*Coconut,medium,22,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_f13a905f3776,vegetable,medium,23,,,,unknown,,
ulta_ffa25ba3183bea,ing_pending_a419f9f884b7,or plant derived,medium,24,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_5a84219bc8f7,Aqua/Eau,medium,1,,,,unknown,,
ulta_ffa3636d64229f,dimethicone,디메치콘,medium,2,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_fab30d898997,Trimethylsiloxysilicate,medium,3,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_61c77924e828,Methyl Trimethicone,medium,4,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_0198b489fd8d,Phenyl Trimethicone,medium,5,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_6e538f64de8d,PEG-9 Polydimethylsiloxyethyl Dimethicone,medium,6,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_f95a5236bdfe,Butylene Glycol,medium,7,,,,unknown,,
ulta_ffa3636d64229f,glycerin,글리세린,medium,8,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_0e19a946707f,Magnesium Sulfate,medium,9,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_e0192a791a3a,silica,medium,10,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_f2af9086549b,Caprylic/Capric Triglyceride,medium,11,,,,unknown,,
ulta_ffa3636d64229f,hyaluronic_acid,히알루론산,medium,12,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_87d86d752498,Salicornia Herbacea Extract,medium,13,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_6645dccd48c0,Tocopheryl Acetate,medium,14,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_6655307ba154,Saccharide Isomerate,medium,15,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_c4c798030d6d,Laminaria Saccharina Extract,medium,16,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_7c735e014708,Polysilicone-11,medium,17,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_80ac44b6af90,Polymethylsilsesquioxane,medium,18,,,,unknown,,
ulta_ffa3636d64229f,licorice_extract,감초추출물,medium,19,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_c6e51226ad1b,Betaine,medium,20,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_a88d00cc0714,Pullulan,medium,21,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_416e2ff26d28,Polyglutamic Acid,medium,22,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_74ffc51ebab7,Dipropylene Glycol,medium,23,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_e03866d26807,Triethoxycaprylylsilane,medium,24,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_aebbdaeaef1b,Jania Rubens Extract,medium,25,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_ea3293e86fdc,Sodium Carrageenan,medium,26,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_838f3c820776,Polyglyceryl-3 Diisostearate,medium,27,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_8f4063b410fc,Disteardimonium Hectorite,medium,28,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_a6e60bb7f15b,Triethyl Citrate,medium,29,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_67186761313d,Sodium Polyacryloyldimethyl Taurate,medium,30,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_954b3bba2d58,Cetyl Peg/Ppg-10/1 Dimethicone,medium,31,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_e0ea3adbb6f9,Dimethicone/PEG-10/15 Crosspolymer,medium,32,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_ec1b8d3ad836,Xanthan Gum,medium,33,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_b07cac0146d5,Silica Dimethicone Silylate,medium,34,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_f68aaff757d5,Laureth-7,medium,35,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_983a5e44d99f,Alumina,medium,36,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_266dd6450e72,BHT,medium,37,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_8fc8707e2bb5,Sodium Citrate,medium,38,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_1a5bb7b82246,Citric Acid,medium,39,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_086e4edf3e9e,Phenoxyethanol,medium,40,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_0a9623066876,Sodium Dehydroacetate. May Contain: Titanium Dioxide (CI 77891),medium,41,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_fa0d90bf1821,Iron Oxides (Ci 77491),medium,42,,,,unknown,,
ulta_ffa3636d64229f,ing_pending_07681f645a9c,Iron Oxides (CI 77492),medium,43,,,,unknown,,
ulta_ffa5122463679a,ing_pending_52efcb6c3e9a,Alcohol,medium,1,,,,unknown,,
ulta_ffa5122463679a,ing_pending_753814bb31b0,Potassium Sorbate,medium,2,,,,unknown,,
ulta_ffa5122463679a,ing_pending_87478d382fd9,Sodium Benzoate,medium,3,,,,unknown,,
ulta_ffa5122463679a,ing_pending_1061c5b75d0d,Tocopherol,medium,4,,,,unknown,,
ulta_ffa78328bfbc99,glycerin,글리세린,medium,1,,,,unknown,,
ulta_ffa78328bfbc99,ing_pending_f95a5236bdfe,Butylene Glycol,medium,2,,,,unknown,,
ulta_ffa78328bfbc99,ing_pending_f2af9086549b,Caprylic/capric Triglyceride,medium,3,,,,unknown,,
ulta_ffa78328bfbc99,ing_pending_c6e51226ad1b,Betaine,medium,4,,,,unknown,,
ulta_ffa78328bfbc99,ing_pending_a751ae63d70c,Helianthus Annuus (sunflower) Seed Oil,medium,5,,,,unknown,,
ulta_ffa78328bfbc99,ing_pending_ba7522ab32bd,Cetearyl Alcohol,medium,6,,,,unknown,,
ulta_ffa78328bfbc99,ing_pending_eaf985294beb,Cetearyl Olivate,medium,7,,,,unknown,,
ulta_ffa78328bfbc99,ing_pending_12e8f530c8cb,Sorbitan Olivate,medium,8,,,,unknown,,
ulta_ffa78328bfbc99,ing_pending_e554ce30b528,Macadamia Ternifolia Seed Oil,medium,9,,,,unknown,,
ulta_ffa78328bfbc99,ing_pending_8125292eb159,"1,2-Hexanediol",medium,10,,,,unknown,,
ulta_ffa78328bfbc99,hyaluronic_acid,히알루론산,medium,12,,,,unknown,,
ulta_ffa78328bfbc99,ing_pending_de9c1819cddd,Arginine,medium,13,,,,unknown,,
ulta_ffa78328bfbc99,panthenol,판테놀,medium,14,,,,unknown,,
ulta_ffa78328bfbc99,dimethicone,디메치콘,medium,15,,,,unknown,,
ulta_ffa78328bfbc99,ing_pending_f87cb3a7039b,Ethylhexylglycerin,medium,16,,,,unknown,,
ulta_ffa78328bfbc99,ing_pending_a7aceeaed0db,Carbomer,medium,17,,,,unknown,,
ulta_ffa78328bfbc99,allantoin,알란토인,medium,18,,,,unknown,,
ulta_ffa78328bfbc99,ing_pending_ec1b8d3ad836,Xanthan Gum,medium,19,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_2bcac8dc8166,Water (Aqua),medium,1,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_849ddd456f56,Eau),medium,2,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_d8f7b858ba1d,Sodium C14-16 Olefin Sulfonate,medium,3,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_911fa512be10,Cocamidopropyl Betaine,medium,4,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_bb9744e0d492,Sodium Lauryl Sulfate,medium,5,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_91c576a970c4,Fragrance (Parfum),medium,6,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_07f4e478904f,Melaleuca Alternifolia (Tea Tree) Leaf Water,medium,7,,,,unknown,,
ulta_ffa91f4eb764e3,panthenol,판테놀,medium,8,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_7f8c9f572a0f,Polyquaternium-7,medium,9,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_ac8cfa63b4f9,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,medium,10,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_cc6ffa16cba1,Glycol Stearate,medium,11,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_ed95da656a4b,PEG-150 Distearate,medium,12,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_1d6a4b43f340,Menthyl Lactate,medium,13,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_1a5bb7b82246,Citric Acid,medium,14,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_29cda6eae5eb,Tetrasodium EDTA,medium,15,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_a39a2ec99f18,Magnesium Nitrate,medium,16,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_0476c159ad7e,Magnesium Chloride,medium,17,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_7a7fd7a17067,Sodium Hydroxide,medium,18,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_87478d382fd9,Sodium Benzoate,medium,19,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_e76f552794c5,Methylchloroisothiazolinone,medium,20,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_50448b36de90,Methylisothiazolinone,medium,21,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_0ebc79111751,menthol,medium,22,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_2d090cba43c2,Lavandula Oil/Extract,medium,23,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_b6891f803fb7,Linalool,medium,24,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_3eb6b7ba80a5,Linalyl Acetate,medium,25,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_84158fc41a50,Terpineol,medium,26,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_8120072e6f70,Pinene,medium,27,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_4e66a5ee9194,Beta-Caryophyllene,medium,28,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_5ec2544f2822,Citronellol,medium,29,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_1cc25b3d99ae,Terpinolene,medium,30,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_915584981e5d,Turpentine,medium,31,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_0d9fce1e8316,Geraniol,medium,32,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_448038c81d9d,Coumarin,medium,33,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_9a3ee9934aea,Limonene,medium,34,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_686366ffced9,Yellow 5 (CI 19140),medium,35,,,,unknown,,
ulta_ffa91f4eb764e3,ing_pending_39ad2a0b8bd1,Blue 1 (CI 42090),medium,36,,,,unknown,,
ulta_ffaa819db7e99d,glycerin,글리세린,medium,1,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_bf94786b9e4d,Cetareth-20 and Cetearyl Alcohol,medium,2,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_f2af9086549b,Caprylic/Capric Triglyceride,medium,3,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_072f8c760024,Behentrimonium Methosulfate,medium,4,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_ba7522ab32bd,Cetearyl Alcohol,medium,5,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_b9867ecde2b3,Cetyl Alcohol,medium,6,,,,unknown,,
ulta_ffaa819db7e99d,petrolatum_mineral_oil,페트롤라툼/미네랄오일,medium,7,,,,unknown,,
ulta_ffaa819db7e99d,dimethicone,디메치콘,medium,8,,,,unknown,,
ulta_ffaa819db7e99d,hyaluronic_acid,히알루론산,medium,9,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_4bcfcd74b1c4,Ceramide 1,medium,10,,,,unknown,,
ulta_ffaa819db7e99d,ceramides,세라마이드,medium,11,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_981b9d362f1b,Ceramide 6 II,medium,12,,,,unknown,,
ulta_ffaa819db7e99d,cholesterol_fatty_acids,콜레스테롤/지방산,medium,13,,,,unknown,,
ulta_ffaa819db7e99d,phytosphingosine,피토스핑고신,medium,14,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_73810b23b043,Potassium Phosphate,medium,15,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_971f90573995,Dipotassium Phosphate,medium,16,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_086e4edf3e9e,Phenoxyethanol,medium,17,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_975cc77b0093,Methylparaben,medium,18,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_fdbf1d1bc518,Propylparaben,medium,19,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_c78a9a696fee,Disodium EDTA,medium,20,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_054be79988d4,Sodium Lauroyl Lactylate,medium,21,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_a7aceeaed0db,Carbomer,medium,22,,,,unknown,,
ulta_ffaa819db7e99d,ing_pending_ec1b8d3ad836,Xanthan Gum,medium,23,,,,unknown,,
ulta_ffaf27e3c12d44,dimethicone,디메치콘,medium,1,,,,unknown,,
ulta_ffaf27e3c12d44,ing_pending_a2af4486e197,Butyrospermum Parkii (Shea) Butter,medium,2,,,,unknown,,
ulta_ffaf27e3c12d44,ing_pending_6e8e124170c9,Ethylhexyl Palmitate,medium,3,,,,unknown,,
ulta_ffaf27e3c12d44,ing_pending_0710526574d1,Lauroyl Lysine,medium,4,,,,unknown,,
ulta_ffaf27e3c12d44,ing_pending_bd99d7bdfbcc,Mangifera Indica (Mango) Seed Oil,medium,5,,,,unknown,,
ulta_ffaf27e3c12d44,ing_pending_4afcedd64b0e,Sorbitan Sesquiisostearate,medium,6,,,,unknown,,
ulta_ffaf27e3c12d44,ing_pending_c6d0f7cd5633,Dimethicone Crosspolymer,medium,7,,,,unknown,,
ulta_ffaf27e3c12d44,ing_pending_f87cb3a7039b,Ethylhexylglycerin,medium,8,,,,unknown,,
ulta_ffaf27e3c12d44,ing_pending_f241854ac6d0,Tribehenin,medium,9,,,,unknown,,
ulta_ffaf27e3c12d44,ing_pending_ada5ef54ceb8,Cocos Nucifera (Coconut) Oil,medium,10,,,,unknown,,
