product_id,brand,name,category,is_recommendable,recommend_exclude_reason,skin_type_tags,thumbnail_url,image_urls,functional_review_text,functional_cosmetic_status,functional_cosmetic_claims,functional_claim_confidence,functional_claim_basis
ulta_2f8f93594a5772,NARS,Total Seduction Eyeshadow Stick - WIRED,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2638513?w=500&h=500,https://media.ultainc.com/i/ulta/2638513?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_d03d8bffc80821,L'Oréal,Infallible Up to 24H Highlighter - 05 Icy Gold,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625514?w=500&h=500,https://media.ultainc.com/i/ulta/2625514?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_e207753eac2ef1,L'Oréal,Lumi Le Liquid Blush - 605 Dewy Bright Pink,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625628?w=500&h=500,https://media.ultainc.com/i/ulta/2625628?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_c6c42a04311e5f,Tarte,Maracuja Juicy Plumping Lip Oil - Clear,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2624730?w=500&h=500,https://media.ultainc.com/i/ulta/2624730?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_aeb0bcdd8d2d29,Tarte,Maracuja Juicy Plumping Lip Oil - Shimmering Berry,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2629493?w=500&h=500,https://media.ultainc.com/i/ulta/2629493?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_69049e4bc0bb2b,FENTY BEAUTY by Rihanna,Soft'Lit Naturally Luminous Hydrating Longwear Foundation - 185,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2624161?w=500&h=500,https://media.ultainc.com/i/ulta/2624161?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_7be43e2c387317,FENTY BEAUTY by Rihanna,Soft'Lit Naturally Luminous Hydrating Longwear Foundation - 230,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2624172?w=500&h=500,https://media.ultainc.com/i/ulta/2624172?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_0cb3890e355374,FENTY BEAUTY by Rihanna,Soft'Lit Naturally Luminous Hydrating Longwear Foundation - 330,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2624184?w=500&h=500,https://media.ultainc.com/i/ulta/2624184?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_574a252285dc40,Juvia's Place,Pink Smoothie Lip Gloss - Pink Velvet,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2620811?w=500&h=500,https://media.ultainc.com/i/ulta/2620811?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_c2d5744deccc3f,ICONIC LONDON,Cloud Kiss Matte Lip Mousse - Undressed,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2623748?w=500&h=500,https://media.ultainc.com/i/ulta/2623748?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_930b759afde008,Clinique,Pop Lip + Cheek Oil - Pink Honey,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640694?w=500&h=500,https://media.ultainc.com/i/ulta/2640694?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_dcd7de0406f47c,Anastasia Beverly Hills,Blurring Serum Blush - Peach,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2624270?w=500&h=500,https://media.ultainc.com/i/ulta/2624270?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_4358b59257832c,Lancôme,Lip Idôle Squalane-12 Butterglow Hydrating Lip Balm - 64 Roast Me,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626218?w=500&h=500,https://media.ultainc.com/i/ulta/2626218?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_92ead926d496a1,Estée Lauder,Double Wear 24H Stay-In-Place Lip Liner - Chestnut,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2624688?w=500&h=500,https://media.ultainc.com/i/ulta/2624688?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_72bfa276271c92,Lancôme,Hypnôse Drama Extreme Volumizing Mascara - 0.13 oz,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626298?w=500&h=500,https://media.ultainc.com/i/ulta/2626298?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_9028572ccc54de,Diane,"Tortoise 6.25"" Hair Thinning and Texturizing Shear",haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2621548?w=500&h=500,https://media.ultainc.com/i/ulta/2621548?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_276cd8abc8af13,Maybelline,Lifter Liner Lip Liner with Hyaluronic Acid - On It,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2624885?w=500&h=500,https://media.ultainc.com/i/ulta/2624885?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_713bbc0a8190a8,BOBBI BROWN,Weightless Skin Oil-Controlling Foundation SPF 15 with Hyaluronic Acid - Neutral Ivory (N-020),makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626783?w=500&h=500,https://media.ultainc.com/i/ulta/2626783?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_a7182d832ec79e,BOBBI BROWN,Weightless Skin Oil-Controlling Foundation SPF 15 with Hyaluronic Acid - Warm Natural (W-056),makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626795?w=500&h=500,https://media.ultainc.com/i/ulta/2626795?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_05625db0f21d79,BOBBI BROWN,Weightless Skin Oil-Controlling Foundation SPF 15 with Hyaluronic Acid - Neutral Golden (N-070),makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626801?w=500&h=500,https://media.ultainc.com/i/ulta/2626801?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_a757f5e37edcdb,BOBBI BROWN,Weightless Skin Oil-Controlling Foundation SPF 15 with Hyaluronic Acid - Neutral Walnut (N-090),makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626807?w=500&h=500,https://media.ultainc.com/i/ulta/2626807?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_0740c16868b0b9,BOBBI BROWN,Weightless Skin Oil-Controlling Foundation SPF 15 with Hyaluronic Acid - Almond (C-084),makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626813?w=500&h=500,https://media.ultainc.com/i/ulta/2626813?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_e826ba4f390a04,BOBBI BROWN,Weightless Skin Oil-Controlling Foundation SPF 15 with Hyaluronic Acid - Neutral Warm Walnut (NW-092),makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626825?w=500&h=500,https://media.ultainc.com/i/ulta/2626825?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_bf455f3ccc3357,Tarte,Creaseless Setting & Brightening Powder - Chestnut,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2624752?w=500&h=500,https://media.ultainc.com/i/ulta/2624752?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_5e876ebaa8175d,Essence,Brow Lifting Gel Set,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625458?w=500&h=500,https://media.ultainc.com/i/ulta/2625458?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_fe3c923dfa8101,Tarte,Creaseless Creamy Concealer - 20B Light Beige,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626015?w=500&h=500,https://media.ultainc.com/i/ulta/2626015?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_a73409ba77d287,Essence,The Slim Stick Lipstick - Velvet Punch 105,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625501?w=500&h=500,https://media.ultainc.com/i/ulta/2625501?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_747a7abe92d008,Kiehl's Since 1851,Grooming Solutions Exfoliating Body Soap,bodycare,false,db_only_foreign_catalog:bodycare,,https://media.ultainc.com/i/ulta/2628836?w=500&h=500,https://media.ultainc.com/i/ulta/2628836?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_5884d691c6dbe4,TONYMOLY,Squishmallows Hydrating Hand Cream - Sunny Sweet Honey,bodycare,false,db_only_foreign_catalog:bodycare,,https://media.ultainc.com/i/ulta/2628235?w=500&h=500,https://media.ultainc.com/i/ulta/2628235?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_45eeb1bbae656a,frank body,Triple Acid Body Wash,bodycare,false,db_only_foreign_catalog:bodycare,,https://media.ultainc.com/i/ulta/2627208?w=500&h=500,https://media.ultainc.com/i/ulta/2627208?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_07ea260ecc4a3b,ULTA Beauty Collection,Inner Glow Serum Concealer - Deep Cool,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2621060?w=500&h=500,https://media.ultainc.com/i/ulta/2621060?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_4b3b966f47c836,ULTA Beauty Collection,Inner Glow Serum Concealer - Dark Cool,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2621072?w=500&h=500,https://media.ultainc.com/i/ulta/2621072?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_10dad6478991fd,ULTA Beauty Collection,Complexion Crush Foundation - Dark Cool,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2623166?w=500&h=500,https://media.ultainc.com/i/ulta/2623166?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_d337934dcca5a6,ULTA Beauty Collection,Complexion Crush Foundation - Very Deep Cool,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2623190?w=500&h=500,https://media.ultainc.com/i/ulta/2623190?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_6f1b0f9d045b10,ULTA Beauty Collection,Gel Eyeliner Pencil - Olive Oil,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2618698?w=500&h=500,https://media.ultainc.com/i/ulta/2618698?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_c98a3b54ed8f1d,ULTA Beauty Collection,Solar Flare Gel Chrome Eyeshadow - Sun Glow,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2621056?w=500&h=500,https://media.ultainc.com/i/ulta/2621056?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_8117ed859b12db,Naked Sundays,Go + Glow Lip Oil with SPF 50 - Watermelon,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2629773?w=500&h=500,https://media.ultainc.com/i/ulta/2629773?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_a6ecf7c405748d,r.e.m. beauty,At The Borderline Gel Eyeliner Pencil - plumage,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2627976?w=500&h=500,https://media.ultainc.com/i/ulta/2627976?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_c395b7fbdfeb34,BOBBI BROWN,Waterproof Skin Foundation Stick - Walnut,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2628947?w=500&h=500,https://media.ultainc.com/i/ulta/2628947?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_b8f00b65f433ed,BOBBI BROWN,Waterproof Skin Foundation Stick - Warm Golden,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2628958?w=500&h=500,https://media.ultainc.com/i/ulta/2628958?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_fa0a1b012f836a,e.l.f. Cosmetics,Soft Glam Satin Foundation - 12 Fair Warm,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2624376?w=500&h=500,https://media.ultainc.com/i/ulta/2624376?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_8916820166879d,e.l.f. Cosmetics,Soft Glam Satin Foundation - 32 Medium Neutral,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2624388?w=500&h=500,https://media.ultainc.com/i/ulta/2624388?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_d898219a613775,e.l.f. Cosmetics,Soft Glam Satin Foundation - 52 Deep Cool,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2624400?w=500&h=500,https://media.ultainc.com/i/ulta/2624400?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_55e485e9784235,ColourPop,Liquid Blush - THX,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626951?w=500&h=500,https://media.ultainc.com/i/ulta/2626951?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_1dabd55e2757c7,ColourPop,Liquid Blush - I Love It,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2651868?w=500&h=500,https://media.ultainc.com/i/ulta/2651868?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_9d59b2ee7409f3,Naked Sundays,BeautyScreen Peptide Foundation Tint SPF 50 - Shade 4,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2629938?w=500&h=500,https://media.ultainc.com/i/ulta/2629938?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_83458031ffa2f7,Winky Lux,Very There Lip Oil - Passion,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625599?w=500&h=500,https://media.ultainc.com/i/ulta/2625599?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_60803a747375b9,Too Faced,Born This Way Soft Matte Foundation - Caramel,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2627309?w=500&h=500,https://media.ultainc.com/i/ulta/2627309?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_750a46fe95bd44,Too Faced,Born This Way Soft Matte Foundation - Spiced Rum,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2627315?w=500&h=500,https://media.ultainc.com/i/ulta/2627315?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_4794fbcd82bde2,MAC,Glow Play Cushiony Blush - Big Diva Energy,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626267?w=500&h=500,https://media.ultainc.com/i/ulta/2626267?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_19e5e16dbdb64d,Laura Mercier,Caviar Stick Eyeshadow - Sepia,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2610697?w=500&h=500,https://media.ultainc.com/i/ulta/2610697?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_96e7d10475b75b,Laura Mercier,Caviar Stick Eyeshadow - Wild Rose,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626116?w=500&h=500,https://media.ultainc.com/i/ulta/2626116?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_fe1a3f2caababf,FENTY BEAUTY by Rihanna,Trace'd Out Pencil Lip Liner - Coal Blooded,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625827?w=500&h=500,https://media.ultainc.com/i/ulta/2625827?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_d7c34914f8e8b2,FENTY BEAUTY by Rihanna,Trace'd Out Pencil Lip Liner - BUBBLE-TINI,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2639872?w=500&h=500,https://media.ultainc.com/i/ulta/2639872?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_9271d79bfeb358,Charlotte Tilbury,Unreal Skin Sheer Glow Tint Hydrating Foundation Stick - 3 Fair,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625906?w=500&h=500,https://media.ultainc.com/i/ulta/2625906?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_a54dacffe4b113,Charlotte Tilbury,Unreal Skin Sheer Glow Tint Hydrating Foundation Stick - 13 Deep,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625918?w=500&h=500,https://media.ultainc.com/i/ulta/2625918?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_e1577bbb089d9d,ULTA Beauty Collection,Ultra Nourishing Body Lotion - Cashmere Crush,bodycare,false,db_only_foreign_catalog:bodycare,,https://media.ultainc.com/i/ulta/2624865?w=500&h=500,https://media.ultainc.com/i/ulta/2624865?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_acfa858cc652e1,L'Oréal,EverPure Sulfate Free Frizz Defy Conditioner,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2629286?w=500&h=500,https://media.ultainc.com/i/ulta/2629286?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_3f654ebc11976c,ULTA Beauty Collection,Pillow Puff Liquid Blush Wand - Dusty Pink,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2615499?w=500&h=500,https://media.ultainc.com/i/ulta/2615499?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_8e86283b24b6f9,ULTA Beauty Collection,Juice Infused Lip Oil - Mango,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2617030?w=500&h=500,https://media.ultainc.com/i/ulta/2617030?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_46bfdbcaf466e3,ULTA Beauty Collection,Solar Flare Lip Topper - Lyra,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2624310?w=500&h=500,https://media.ultainc.com/i/ulta/2624310?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_f87c3feb72b021,ULTA Beauty Collection,Dual Sided Nail File Set,nail,false,db_only_foreign_catalog:nail,,https://media.ultainc.com/i/ulta/2621432?w=500&h=500,https://media.ultainc.com/i/ulta/2621432?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_fcd2f96632cd8c,ULTA Beauty Collection,Plumped Up Pout Liquid Lipstick - Spotlight,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2621460?w=500&h=500,https://media.ultainc.com/i/ulta/2621460?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_3d80c335a2e54f,Drybar,Big Brew Thickening & Lifting Shampoo,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2627624?w=500&h=500,https://media.ultainc.com/i/ulta/2627624?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_17b31e359c7d7a,KYLIE COSMETICS,Skin Tint Blurring Elixir Foundation - 2W,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2627216?w=500&h=500,https://media.ultainc.com/i/ulta/2627216?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_c043e7448d52b0,ULTA Beauty Collection,Automatic Retractable Eyeliner - Black Glitter,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2618708?w=500&h=500,https://media.ultainc.com/i/ulta/2618708?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_5e8a89e6868bfa,ULTA Beauty Collection,Automatic Retractable Eyeliner - Royal Blue Shimmer,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2622593?w=500&h=500,https://media.ultainc.com/i/ulta/2622593?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_3e9083d99f5c44,Too Faced,Travel Size Born This Way Super Coverage Multi-Use Concealer - Light Beige,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2627423?w=500&h=500,https://media.ultainc.com/i/ulta/2627423?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_18b7a0256e7a4e,Too Faced,Travel Size Born This Way Super Coverage Multi-Use Concealer - Chestnut,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2627435?w=500&h=500,https://media.ultainc.com/i/ulta/2627435?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_27dbd627b4817b,ULTA Beauty Collection,Oh My Glow Baked Bronzer - Medium/Deep,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2630185?w=500&h=500,https://media.ultainc.com/i/ulta/2630185?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_f23e45cb60f2aa,ULTA Beauty Collection,Color Correcting Liquid Concealer - Green,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2617766?w=500&h=500,https://media.ultainc.com/i/ulta/2617766?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_21e8ff907a7c99,Matrix,Instacure Build-A-Bond Mighty Bonds Shampoo for Very Damaged Hair - 1.7 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2654609?w=500&h=500,https://media.ultainc.com/i/ulta/2654609?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_77ffa0087394cd,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer - Medium Cool,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2617695?w=500&h=500,https://media.ultainc.com/i/ulta/2617695?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_f2aff240a64fc3,ULTA Beauty Collection,Complexion Crush Full Coverage Concealer - Tan To Deep Warm,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2617701?w=500&h=500,https://media.ultainc.com/i/ulta/2617701?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_266952ca4c9111,Matrix,Instacure Build-A-Bond Instant Revival Liquid Mask For Very Damaged Hair,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2626898?w=500&h=500,https://media.ultainc.com/i/ulta/2626898?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_446d123b57c54f,ULTA Beauty Collection,Color Correcting Setting Powder with Hyaluronic Acid - Banana,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2629149?w=500&h=500,https://media.ultainc.com/i/ulta/2629149?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_fb5d8e910e192c,ULTA Beauty Collection,Automatic Retractable Lip Liner - Bloom,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2618723?w=500&h=500,https://media.ultainc.com/i/ulta/2618723?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_0982b23ca61934,Lancôme,Teint Idole Ultra Wear Skin Transforming Powder Bronzer - Medium,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626200?w=500&h=500,https://media.ultainc.com/i/ulta/2626200?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_fc0fa00c114c25,GIMME beauty,Thick Hair Rectangle Claw Clip - Purple/Cream,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2627855?w=500&h=500,https://media.ultainc.com/i/ulta/2627855?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_cec6f454d7098e,ULTA Beauty Collection,Shiny Sheer Lip Gloss - Pink,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2620198?w=500&h=500,https://media.ultainc.com/i/ulta/2620198?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_cd38caba9dc4db,e.l.f. Cosmetics,Squeeze Me More Lip Balm Duo - Mint and Chocolate,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2645386?w=500&h=500,https://media.ultainc.com/i/ulta/2645386?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_107870e3158350,bareMinerals,BAREPRO 16HR All Over Skin-Perfecting Matte Concealer Mineral SPF 25 - Medium Deep 450 Cool​,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2627366?w=500&h=500,https://media.ultainc.com/i/ulta/2627366?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_5dd54f760ca739,bareMinerals,BAREPRO 16HR All Over Skin-Perfecting Matte Concealer Mineral SPF 25 - Medium 300 Neutral​,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2627740?w=500&h=500,https://media.ultainc.com/i/ulta/2627740?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_ca90920fb82940,bareMinerals,BAREPRO 16HR All Over Skin-Perfecting Matte Concealer Mineral SPF 25 - Light 200 Neutral​,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2627743?w=500&h=500,https://media.ultainc.com/i/ulta/2627743?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_6f294fbd2d4224,ULTA Beauty Collection,Twisted Volume Mascara - Black Brown,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2618504?w=500&h=500,https://media.ultainc.com/i/ulta/2618504?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_6fdf23e36e03ea,NUDESTIX,STAX All Over Color Blush Balm - Pink Love,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2627373?w=500&h=500,https://media.ultainc.com/i/ulta/2627373?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_4f3edfc1bbe33d,ULTA Beauty Collection,Velvet Matte Lip Crayon - Lava,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2617506?w=500&h=500,https://media.ultainc.com/i/ulta/2617506?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_8c27fcf1e07581,NARS,Explicit Lipstick - NO RULES - 885,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2628198?w=500&h=500,https://media.ultainc.com/i/ulta/2628198?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
