query_id,source,ingredient_rank,ingredient_id,name_ko,canonical_name_en,approved_search_terms,term_provenance_json,search_query,query_sha256,query_version,started_at_utc,completed_at_utc,total_hit_count,raw_hit_count,retrieval_cap,retrieved_count,returned_count,pagination_status,retrieval_complete,pagination_complete,searched_at,request_status,request_attempt_count,retry_count,error_type,error_message,api_endpoint,sort_order,query_contract_status,rerun_required,review_status,runtime_score_change,pipeline_version
pubmed:phenyl_trimethicone:90e867138e55620c,pubmed,94,phenyl_trimethicone,페닐트라이메티콘,Phenyl Trimethicone,Phenyl Trimethicone,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Phenyl Trimethicone""}]","(""Phenyl Trimethicone""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",90e867138e55620c4c39e3d4ffe4bc214159e601cf8edbf8d75125f3b465c570,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:15Z,2026-07-13T06:22:16Z,4,4,100,4,4,complete,Y,Y,2026-07-13T06:22:16Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:polyhydroxystearic_acid:21df1e12bedefe7f,pubmed,95,polyhydroxystearic_acid,폴리하이드록시스테아릭애씨드,Polyhydroxystearic Acid,Polyhydroxystearic Acid,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Polyhydroxystearic Acid""}]","(""Polyhydroxystearic Acid""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",21df1e12bedefe7fb48138b0d76b7f8f03b345168a9825de2274b6da06d223f1,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:16Z,2026-07-13T06:22:17Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:22:17Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:peg_10_dimethicone:bcdd7ab0c97d4fb8,pubmed,96,peg_10_dimethicone,피이지-10다이메티콘,PEG-10 Dimethicone,PEG-10 Dimethicone,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""PEG-10 Dimethicone""}]","(""PEG-10 Dimethicone""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",bcdd7ab0c97d4fb83381034b058913f7b3bbb8692752d5309aaf758f14bde360,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:17Z,2026-07-13T06:22:17Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:22:17Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:sodium_dehydroacetate:27862b8f07b3c408,pubmed,97,sodium_dehydroacetate,소듐데하이드로아세테이트,Sodium Dehydroacetate,Sodium Dehydroacetate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium Dehydroacetate""}]","(""Sodium Dehydroacetate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",27862b8f07b3c4084da0f8b55b3a55e41d65da410271165abe6488e80018e59b,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:17Z,2026-07-13T06:22:18Z,9,9,100,9,9,complete,Y,Y,2026-07-13T06:22:18Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:sodium_pca:67ce6c02c2a2aba1,pubmed,98,sodium_pca,소듐피씨에이,Sodium PCA,Sodium PCA,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium PCA""}]","(""Sodium PCA""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",67ce6c02c2a2aba1e571502d0cd1a4c11f1800aab209f8951129ce6bec93ced2,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:18Z,2026-07-13T06:22:19Z,4,4,100,4,4,complete,Y,Y,2026-07-13T06:22:19Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:cyclopentasiloxane:1aaeefb827569d6f,pubmed,99,cyclopentasiloxane,사이클로펜타실록세인,Cyclopentasiloxane,Cyclopentasiloxane,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Cyclopentasiloxane""}]","(""Cyclopentasiloxane""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",1aaeefb827569d6f433903720c0d2fa659aab3160a11c35ddf86e0cc32785296,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:19Z,2026-07-13T06:22:21Z,9,9,100,9,9,complete,Y,Y,2026-07-13T06:22:21Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:cetrimonium_chloride:a1a8edf3512aa1bf,pubmed,100,cetrimonium_chloride,세트리모늄클로라이드,Cetrimonium Chloride,Cetrimonium Chloride,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Cetrimonium Chloride""}]","(""Cetrimonium Chloride""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",a1a8edf3512aa1bfbfa0ff33cf01e3f8277aa4fc7225478921e87a95ed70bcb5,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:21Z,2026-07-13T06:22:21Z,6,6,100,6,6,complete,Y,Y,2026-07-13T06:22:21Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:hydroxyethyl_acrylate_sodium_acryloyldimethyl_taurate_copolymer:efcd6a071d57f5ad,pubmed,101,hydroxyethyl_acrylate_sodium_acryloyldimethyl_taurate_copolymer,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우 레이트코폴리머,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer""}]","(""Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",efcd6a071d57f5adb50cc08bed6dd388ab378a068b4ff80f44d013ede8f5f3f6,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:21Z,2026-07-13T06:22:22Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:22:22Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:behentrimonium_chloride:fc84bb91d3d0b850,pubmed,102,behentrimonium_chloride,베헨트라이모늄클로라이드,Behentrimonium Chloride,Behentrimonium Chloride,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Behentrimonium Chloride""}]","(""Behentrimonium Chloride""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",fc84bb91d3d0b85027dff875b78116b39227ae5c6a3794137c94501264eda565,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:22Z,2026-07-13T06:22:23Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:22:23Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:trehalose:a3da5797bfd1b4ec,pubmed,103,trehalose,트레할로오스,Trehalose,Trehalose,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Trehalose""}]","(""Trehalose""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",a3da5797bfd1b4eca16d888dddd1a5b1c8491045e7aec12de1b7ae534b36f77a,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:23Z,2026-07-13T06:22:24Z,289,289,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:22:24Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:benzoic_acid:b1b033fea30dae0f,pubmed,104,benzoic_acid,벤조익애씨드,Benzoic Acid,Benzoic Acid,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Benzoic Acid""}]","(""Benzoic Acid""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",b1b033fea30dae0fed6a0697627da162ba76e58efc45d041e35a2114bc203bef,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:24Z,2026-07-13T06:22:25Z,495,495,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:22:25Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:diisostearyl_malate:70c9afb5c4498225,pubmed,105,diisostearyl_malate,다이아이소스테아릴말레이트,Diisostearyl Malate,Diisostearyl Malate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Diisostearyl Malate""}]","(""Diisostearyl Malate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",70c9afb5c449822551fc0ff4ed68e7b499637d1086914a8ef960ea3d6a5226fb,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:25Z,2026-07-13T06:22:25Z,2,2,100,2,2,complete,Y,Y,2026-07-13T06:22:25Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:guar_hydroxypropyltrimonium_chloride:5eda117240856131,pubmed,106,guar_hydroxypropyltrimonium_chloride,구아하이드록시프로필트라이모늄클로라이드,Guar Hydroxypropyltrimonium Chloride,Guar Hydroxypropyltrimonium Chloride,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Guar Hydroxypropyltrimonium Chloride""}]","(""Guar Hydroxypropyltrimonium Chloride""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",5eda1172408561319c99e756c882ce4300ef99f1aa5e2e4881a2ae0bba323ca3,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:25Z,2026-07-13T06:22:26Z,2,2,100,2,2,complete,Y,Y,2026-07-13T06:22:26Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:rosmarinus_officinalis_rosemary_leaf_extract:9a814a684622d086,pubmed,107,rosmarinus_officinalis_rosemary_leaf_extract,로즈마리잎추출물,Rosmarinus Officinalis (Rosemary) Leaf Extract,Rosmarinus Officinalis (Rosemary) Leaf Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Rosmarinus Officinalis (Rosemary) Leaf Extract""}]","(""Rosmarinus Officinalis (Rosemary) Leaf Extract""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",9a814a684622d086620df35b91e7a4efc83d2830cb434adad1d97041282ad614,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:26Z,2026-07-13T06:22:27Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:22:27Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:polymethylsilsesquioxane:1343908d5535e22b,pubmed,108,polymethylsilsesquioxane,폴리메틸실세스퀴옥세인,Polymethylsilsesquioxane,Polymethylsilsesquioxane,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Polymethylsilsesquioxane""}]","(""Polymethylsilsesquioxane""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",1343908d5535e22bde9941fa6093b135d1af979fbf0f1549675bd0dd3221f195,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:27Z,2026-07-13T06:22:27Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:22:27Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:cocos_nucifera_coconut_oil:794a6d5df93e2faf,pubmed,109,cocos_nucifera_coconut_oil,코코넛야자오일,Cocos Nucifera (Coconut) Oil,Cocos Nucifera (Coconut) Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Cocos Nucifera (Coconut) Oil""}]","(""Cocos Nucifera (Coconut) Oil""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",794a6d5df93e2fafd91c26fc4daddd52a74a5b2a75051fdbf1d05e876150e36b,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:27Z,2026-07-13T06:22:28Z,2,2,100,2,2,complete,Y,Y,2026-07-13T06:22:28Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:isopropyl_alcohol:ed7e7e9faee70ff9,pubmed,110,isopropyl_alcohol,아이소프로필알코올,Isopropyl Alcohol,Isopropyl Alcohol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Isopropyl Alcohol""}]","(""Isopropyl Alcohol""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",ed7e7e9faee70ff9ce66fa8da09162f66057058e8031448e54dd062ad31d4074,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:28Z,2026-07-13T06:22:28Z,455,455,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:22:28Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:ceramide_np:bb79022e2d2c68b1,pubmed,111,ceramide_np,세라마이드엔피,Ceramide NP,Ceramide NP|Ceramide 3,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Ceramide NP""},{""alias_type"":""synonym"",""origin"":""approved_alias"",""source"":""KCIA 표준화명칭목록 2026-06-30"",""term"":""Ceramide 3""}]","(""Ceramide NP""[Title/Abstract] OR ""Ceramide 3""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",bb79022e2d2c68b1999302dc777589618172404df6ac630dc8d1fed7a396f928,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:28Z,2026-07-13T06:22:29Z,50,50,100,50,50,complete,Y,Y,2026-07-13T06:22:29Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:alumina:6eb479a7eff15c5a,pubmed,112,alumina,알루미나,Alumina,Alumina,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Alumina""}]","(""Alumina""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",6eb479a7eff15c5a2f85d716357334ea4fd9c5b280ac78f2c937c2d8d93f6c06,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:29Z,2026-07-13T06:22:30Z,128,128,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:22:30Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:olea_europaea_olive_fruit_oil:ac5668265abbb8f4,pubmed,113,olea_europaea_olive_fruit_oil,올리브오일,Olea Europaea (Olive) Fruit Oil,Olea Europaea (Olive) Fruit Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Olea Europaea (Olive) Fruit Oil""}]","(""Olea Europaea (Olive) Fruit Oil""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",ac5668265abbb8f4c76f99bf72f68da1962f65b65004ca92e9e3557b52db9623,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:22:30Z,2026-07-13T06:22:31Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:22:31Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
