query_id,source,ingredient_rank,ingredient_id,name_ko,canonical_name_en,approved_search_terms,term_provenance_json,search_query,query_sha256,query_version,started_at_utc,completed_at_utc,total_hit_count,raw_hit_count,retrieval_cap,retrieved_count,returned_count,pagination_status,retrieval_complete,pagination_complete,searched_at,request_status,request_attempt_count,retry_count,error_type,error_message,api_endpoint,sort_order,query_contract_status,rerun_required,http_status,elapsed_ms,review_status,runtime_score_change,pipeline_version,manifest_sha256
crossref:amyl_cinnamal:623ceb84ef0c637a,crossref,260,amyl_cinnamal,아밀신남알,Amyl Cinnamal,Amyl Cinnamal,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Amyl Cinnamal""}]","(""Amyl Cinnamal"") skin topical",623ceb84ef0c637a35d142765fda44dbc01698e0ae6b752e535ccfbde20af8b0,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:16+00:00,2026-07-13T06:29:18+00:00,441011,441011,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:18+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2552,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:sodium_metabisulfite:2bc294ec3e4dc1bd,crossref,261,sodium_metabisulfite,소듐메타바이설파이트,Sodium Metabisulfite,Sodium Metabisulfite,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium Metabisulfite""}]","(""Sodium Metabisulfite"") skin topical",2bc294ec3e4dc1bd7966219dca181849202074d42f255bc95f350cc17857c866,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:17+00:00,2026-07-13T06:29:20+00:00,714238,714238,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:20+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2627,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:lysine:fad84738dbadc2bf,crossref,262,lysine,라이신,Lysine,Lysine,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Lysine""}]","(""Lysine"") skin topical",fad84738dbadc2bf740da6cf32f66d513d170dce1c640dddf64549bddba45e98,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:18+00:00,2026-07-13T06:29:22+00:00,469256,469256,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:22+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3688,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:silica_silylate:cf8b9506f460e061,crossref,263,silica_silylate,실리카실릴레이트,Silica Silylate,Silica Silylate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Silica Silylate""}]","(""Silica Silylate"") skin topical",cf8b9506f460e061df7abfce066329f42ef59dbc2f742930d7b47be5e9d0e55a,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:18+00:00,2026-07-13T06:29:21+00:00,593041,593041,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:21+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2627,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:lauryl_peg_9_polydimethylsiloxyethyl_dimethicone:82a4f9f60c8be593,crossref,264,lauryl_peg_9_polydimethylsiloxyethyl_dimethicone,라우릴피이지-9폴리다이메틸실록시에틸다이메티콘,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone""}]","(""Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone"") skin topical",82a4f9f60c8be5933ee63776b9bfca5985040e4383b363c90f8d8657bdd66ed4,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:20+00:00,2026-07-13T06:29:24+00:00,465716,465716,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:24+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3621,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:triethylhexanoin:10c9fbd3865ee0c9,crossref,266,triethylhexanoin,트라이에틸헥사노인,Triethylhexanoin,Triethylhexanoin,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Triethylhexanoin""}]","(""Triethylhexanoin"") skin topical",10c9fbd3865ee0c9ab175421995a462601afc7bfc0fbd8382dd22d048e2a4260,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:21+00:00,2026-07-13T06:29:26+00:00,439432,439432,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:26+00:00,success,2,1,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,5333,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:citrus_limon_lemon_peel_oil:773585d2507e9aa8,crossref,267,citrus_limon_lemon_peel_oil,레몬껍질오일,Citrus Limon (Lemon) Peel Oil,Citrus Limon (Lemon) Peel Oil|Citrus Medica Limonum (Lemon) Peel Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Citrus Limon (Lemon) Peel Oil""},{""alias_type"":""synonym"",""origin"":""approved_alias"",""source"":""KCIA 표준화명칭목록 2026-06-30"",""term"":""Citrus Medica Limonum (Lemon) Peel Oil""}]","(""Citrus Limon (Lemon) Peel Oil"" OR ""Citrus Medica Limonum (Lemon) Peel Oil"") skin topical",773585d2507e9aa812978724dd992d8789df73bb43f5af1a3b6496267720af67,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:22+00:00,2026-07-13T06:29:25+00:00,715552,715552,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:25+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3160,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:cetearyl_glucoside:4e7206dfe41dbc7c,crossref,268,cetearyl_glucoside,세테아릴글루코사이드,Cetearyl Glucoside,Cetearyl Glucoside,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Cetearyl Glucoside""}]","(""Cetearyl Glucoside"") skin topical",4e7206dfe41dbc7cf57b473ab3496eadd1a2cd92b02e593d439cf92f232e9354,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:22+00:00,2026-07-13T06:29:25+00:00,445335,445335,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:25+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3147,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:hydrolyzed_rice_protein:ca54b40f74e9c6a5,crossref,269,hydrolyzed_rice_protein,하이드롤라이즈드쌀단백질,Hydrolyzed Rice Protein,Hydrolyzed Rice Protein,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hydrolyzed Rice Protein""}]","(""Hydrolyzed Rice Protein"") skin topical",ca54b40f74e9c6a5454c3b50151c149983947464db970fa6b37b4d27b5512b88,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:24+00:00,2026-07-13T06:29:28+00:00,2087320,2087320,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:28+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,4201,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:butyl_methoxydibenzoylmethane:693174fe59970e2e,crossref,270,butyl_methoxydibenzoylmethane,부틸메톡시디벤조일메탄,Butyl Methoxydibenzoylmethane,Butyl Methoxydibenzoylmethane,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Butyl Methoxydibenzoylmethane""}]","(""Butyl Methoxydibenzoylmethane"") skin topical",693174fe59970e2e5d31ef92e101a2d7b8f7a4bdb8473fc18045bd7f3d2cdee9,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:25+00:00,2026-07-13T06:29:28+00:00,480265,480265,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:28+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3685,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:behentrimonium_methosulfate:cb075c841a8fd47c,crossref,271,behentrimonium_methosulfate,베헨트라이모늄메토설페이트,Behentrimonium Methosulfate,Behentrimonium Methosulfate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Behentrimonium Methosulfate""}]","(""Behentrimonium Methosulfate"") skin topical",cb075c841a8fd47c8dc2757d9d4b2b75590d6c60823db3b858da00aa1d1ef10c,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:25+00:00,2026-07-13T06:29:28+00:00,439601,439601,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:28+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3141,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:tetrahexyldecyl_ascorbate:fe74b3a7266973bb,crossref,272,tetrahexyldecyl_ascorbate,테트라헥실데실아스코베이트,Tetrahexyldecyl Ascorbate,Tetrahexyldecyl Ascorbate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Tetrahexyldecyl Ascorbate""}]","(""Tetrahexyldecyl Ascorbate"") skin topical",fe74b3a7266973bb6cfab28564c8ab9758a3472f1995beb747ed0d1caa35073a,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:26+00:00,2026-07-13T06:29:31+00:00,445932,445932,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:31+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,4112,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:vanillin:74b51667ec56cbd9,crossref,273,vanillin,바닐린,Vanillin,Vanillin,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Vanillin""}]","(""Vanillin"") skin topical",74b51667ec56cbd9cedd3a109988e498780cf7ffa1063462e6ee61d4cf575f32,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:28+00:00,2026-07-13T06:29:31+00:00,443841,443841,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:31+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3204,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:hydrolyzed_soy_protein:68707139c836a28e,crossref,274,hydrolyzed_soy_protein,하이드롤라이즈드콩단백질,Hydrolyzed Soy Protein,Hydrolyzed Soy Protein,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hydrolyzed Soy Protein""}]","(""Hydrolyzed Soy Protein"") skin topical",68707139c836a28efa6e754cce71b29b863c960181099c99377792b17ec1fbf7,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:28+00:00,2026-07-13T06:29:32+00:00,1837118,1837118,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:32+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3732,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:coco_betaine:bb10e38479ba59e9,crossref,275,coco_betaine,코코-베타인,Coco-Betaine,Coco-Betaine,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Coco-Betaine""}]","(""Coco-Betaine"") skin topical",bb10e38479ba59e9986cae0209fd9632e3cb48f95a6ed104f37c9fa532ca3705,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:28+00:00,2026-07-13T06:29:34+00:00,455050,455050,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:34+00:00,success,2,1,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,5761,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:hdi_trimethylol_hexyllactone_crosspolymer:4895a8a7b4b105b4,crossref,276,hdi_trimethylol_hexyllactone_crosspolymer,에이치디아이/트라이메틸올헥실락톤크로스폴리머,HDI/Trimethylol Hexyllactone Crosspolymer,HDI/Trimethylol Hexyllactone Crosspolymer,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""HDI/Trimethylol Hexyllactone Crosspolymer""}]","(""HDI/Trimethylol Hexyllactone Crosspolymer"") skin topical",4895a8a7b4b105b42bf14f3f515aadfb73384896a5bdddf2cb837669b8c101e7,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:31+00:00,2026-07-13T06:29:33+00:00,440725,440725,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:33+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2597,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:octyldodecyl_stearoyl_stearate:71354b52c483ce73,crossref,277,octyldodecyl_stearoyl_stearate,옥틸도데실스테아로일스테아레이트,Octyldodecyl Stearoyl Stearate,Octyldodecyl Stearoyl Stearate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Octyldodecyl Stearoyl Stearate""}]","(""Octyldodecyl Stearoyl Stearate"") skin topical",71354b52c483ce734d3b4853f0d57051994e3a558a4885c26fa9b03fbbdca4e3,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:31+00:00,2026-07-13T06:29:40+00:00,443729,443729,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:40+00:00,success,3,2,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,9372,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:melia_azadirachta_flower_extract:baf68e6ffbeaf408,crossref,278,melia_azadirachta_flower_extract,인도멀구슬나무꽃추출물,Melia Azadirachta Flower Extract,Melia Azadirachta Flower Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Melia Azadirachta Flower Extract""}]","(""Melia Azadirachta Flower Extract"") skin topical",baf68e6ffbeaf408f28a8d0b86cb93a94c02235d40b5387f6f041fdce82cb055,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:32+00:00,2026-07-13T06:29:35+00:00,695300,695300,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:35+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3642,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:polybutene:b35b3eb1be6b9d68,crossref,279,polybutene,폴리부텐,Polybutene,Polybutene,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Polybutene""}]","(""Polybutene"") skin topical",b35b3eb1be6b9d6838e7d37c440046fb28b294a2e49d09a982bf688a5cb5f072,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:33+00:00,2026-07-13T06:29:36+00:00,439968,439968,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:36+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2623,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:stearamidopropyl_dimethylamine:1389120f326eadc5,crossref,280,stearamidopropyl_dimethylamine,스테아라미도프로필다이메틸아민,Stearamidopropyl Dimethylamine,Stearamidopropyl Dimethylamine,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Stearamidopropyl Dimethylamine""}]","(""Stearamidopropyl Dimethylamine"") skin topical",1389120f326eadc56c1680f849dcc04e44699853e6492aebf76fb768878caa8e,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:34+00:00,2026-07-13T06:29:37+00:00,440998,440998,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:37+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2600,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:carthamus_tinctorius_safflower_seed_oil:00fac5dce1800e6f,crossref,281,carthamus_tinctorius_safflower_seed_oil,잇꽃씨오일,Carthamus Tinctorius (Safflower) Seed Oil,Carthamus Tinctorius (Safflower) Seed Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Carthamus Tinctorius (Safflower) Seed Oil""}]","(""Carthamus Tinctorius (Safflower) Seed Oil"") skin topical",00fac5dce1800e6f6ff24bfe1f42cc83627eff86dee338bf03e27a54ae05c0db,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:35+00:00,2026-07-13T06:29:38+00:00,1265822,1265822,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:38+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2608,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:moringa_oleifera_seed_oil:8a197e5ed5dfc726,crossref,282,moringa_oleifera_seed_oil,드럼스틱씨오일,Moringa Oleifera Seed Oil,Moringa Oleifera Seed Oil|Moringa Pterygosperma Seed Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Moringa Oleifera Seed Oil""},{""alias_type"":""synonym"",""origin"":""approved_alias"",""source"":""KCIA 표준화명칭목록 2026-06-30"",""term"":""Moringa Pterygosperma Seed Oil""}]","(""Moringa Oleifera Seed Oil"" OR ""Moringa Pterygosperma Seed Oil"") skin topical",8a197e5ed5dfc726daaa26bc416b742a746cdeaf94750b1b2729ca8656266596,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:36+00:00,2026-07-13T06:29:39+00:00,845210,845210,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:39+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3195,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:cucumis_sativus_cucumber_fruit_extract:4d2a440fe29863a9,crossref,283,cucumis_sativus_cucumber_fruit_extract,오이열매추출물,Cucumis Sativus (Cucumber) Fruit Extract,Cucumis Sativus (Cucumber) Fruit Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Cucumis Sativus (Cucumber) Fruit Extract""}]","(""Cucumis Sativus (Cucumber) Fruit Extract"") skin topical",4d2a440fe29863a962a05ceec28cb02c70ef3a0bdadfc5ac8ee6b8cd2de4663c,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:37+00:00,2026-07-13T06:29:40+00:00,813868,813868,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:40+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3145,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:caprylhydroxamic_acid:ef680b08c89f1efb,crossref,284,caprylhydroxamic_acid,카프릴하이드록사믹애씨드,Caprylhydroxamic Acid,Caprylhydroxamic Acid,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Caprylhydroxamic Acid""}]","(""Caprylhydroxamic Acid"") skin topical",ef680b08c89f1efb736810a81ce523ebe4f426425ee762b1758a085e83662d42,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:38+00:00,2026-07-13T06:29:41+00:00,1638519,1638519,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:41+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3153,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:camellia_sinensis_leaf_extract:a5f40f2b90b6b85f,crossref,285,camellia_sinensis_leaf_extract,녹차추출물,Camellia Sinensis Leaf Extract,Camellia Sinensis Leaf Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Camellia Sinensis Leaf Extract""}]","(""Camellia Sinensis Leaf Extract"") skin topical",a5f40f2b90b6b85f12abb94bdafdbc90963da40ae3925ebc1334543f5b9f2971,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:39+00:00,2026-07-13T06:29:43+00:00,814239,814239,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:43+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3628,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
