alias,normalized_alias,previous_canonical_id,new_canonical_id,action,note
Juniperus Mexicana Oil,juniperusmexicanaoil,,juniperus_mexicana_oil,added,공식 exact identity alias
Kaempferia Galanga Root Extract,kaempferiagalangarootextract,,kaempferia_galanga_root_extract,added,공식 exact identity alias
Kalanchoe Pinnata Leaf Extract,kalanchoepinnataleafextract,,kalanchoe_pinnata_leaf_extract,added,공식 exact identity alias
Kappaphycus Alvarezii Extract,kappaphycusalvareziiextract,,kappaphycus_alvarezii_extract,added,공식 exact identity alias
Keratin,keratin,,keratin,added,공식 exact identity alias
Keratin Amino Acids,keratinaminoacids,,keratin_amino_acids,added,공식 exact identity alias
Kigelia Africana Fruit Extract,kigeliaafricanafruitextract,,kigelia_africana_fruit_extract,added,공식 exact identity alias
l-Menthol,l-menthol,,l_menthol,added,공식 exact identity alias
Lactic Acid/Glycolic Acid Copolymer,lacticacid/glycolicacidcopolymer,,lactic_acid_glycolic_acid_copolymer,added,공식 exact identity alias
Lactobacillus,lactobacillus,,lactobacillus,added,공식 exact identity alias
Lactobacillus/Portulaca Oleracea Ferment Extract,lactobacillus/portulacaoleraceafermentextract,,lactobacillus_portulaca_oleracea_ferment_extract,added,공식 exact identity alias
Lactobacillus/Pumpkin Ferment Extract,lactobacillus/pumpkinfermentextract,,lactobacillus_pumpkin_ferment_extract,added,공식 exact identity alias
Lactobacillus/Punica Granatum Fruit Ferment Extract,lactobacillus/punicagranatumfruitfermentextract,,lactobacillus_punica_granatum_fruit_ferment_extract,added,공식 exact identity alias
Lactobacillus/Solanum Lycopersicum (Tomato) Ferment Extract,lactobacillus/solanumlycopersicum(tomato)fermentextract,,lactobacillus_tomato_fruit_ferment_extract,added,공식 exact identity alias
Lactobacillus/Soybean Ferment Extract,lactobacillus/soybeanfermentextract,,lactobacillus_soybean_ferment_extract,added,공식 exact identity alias
Lactobacillus/Soymilk Ferment Filtrate,lactobacillus/soymilkfermentfiltrate,,lactobacillus_soymilk_ferment_filtrate,added,공식 exact identity alias
Lactobacillus/Tomato Fruit Ferment Extract,lactobacillus/tomatofruitfermentextract,,lactobacillus_tomato_fruit_ferment_extract,added,공식 exact identity alias
Lactobacillus Ferment Lysate,lactobacillusfermentlysate,,lactobacillus_ferment_lysate,added,공식 exact identity alias
Lactococcus Ferment Lysate,lactococcusfermentlysate,,lactococcus_ferment_lysate,added,공식 exact identity alias
Lactoperoxidase,lactoperoxidase,,lactoperoxidase,added,공식 exact identity alias
Lanolin,lanolin,,lanolin,added,공식 exact identity alias
Lauramidopropyl Betaine,lauramidopropylbetaine,,lauramidopropyl_betaine,added,공식 exact identity alias
Laurdimonium Hydroxypropyl Hydrolyzed Keratin,laurdimoniumhydroxypropylhydrolyzedkeratin,,laurdimonium_hydroxypropyl_hydrolyzed_keratin,added,공식 exact identity alias
Laureth-12,laureth-12,,laureth_12,added,공식 exact identity alias
Laureth-2,laureth-2,,laureth_2,added,공식 exact identity alias
Laureth-21,laureth-21,,laureth_21,added,공식 exact identity alias
Laureth-23,laureth-23,,laureth_23,added,공식 exact identity alias
Laureth-3,laureth-3,,laureth_3,added,공식 exact identity alias
Laureth-9,laureth-9,,laureth_9,added,공식 exact identity alias
Lauric Acid,lauricacid,cholesterol_fatty_acids,lauric_acid,reassigned_exact_identity,공식 exact identity alias
Lauroyl/Myristoyl Methyl Glucamide,lauroyl/myristoylmethylglucamide,,lauroyl_myristoyl_methyl_glucamide,added,공식 exact identity alias
Laurtrimonium Chloride,laurtrimoniumchloride,,laurtrimonium_chloride,added,공식 exact identity alias
Lauryl/Myristyl Polyricinoleate,lauryl/myristylpolyricinoleate,,lauryl_myristyl_polyricinoleate,added,공식 exact identity alias
Lauryl Alcohol,laurylalcohol,,lauryl_alcohol,added,공식 exact identity alias
Lauryl Betaine,laurylbetaine,,lauryl_betaine,added,공식 exact identity alias
Lauryl Dimethicone,lauryldimethicone,,lauryl_dimethicone,added,공식 exact identity alias
Lauryl Hydroxysultaine,laurylhydroxysultaine,,lauryl_hydroxysultaine,added,공식 exact identity alias
Lauryl Lactate,lauryllactate,,lauryl_lactate,added,공식 exact identity alias
Lauryl Laurate,lauryllaurate,,lauryl_laurate,added,공식 exact identity alias
Lauryl PEG-10 Tris(Trimethylsiloxy)silylethyl Dimethicone,laurylpeg-10tris(trimethylsiloxy)silylethyldimethicone,,lauryl_peg_10_tris_trimethylsiloxy_silylethyl_dimethicone,added,공식 exact identity alias
Lauryl PEG-8 Dimethicone,laurylpeg-8dimethicone,,lauryl_peg_8_dimethicone,added,공식 exact identity alias
Lauryl PEG/PPG-18/18 Methicone,laurylpeg/ppg-18/18methicone,,lauryl_peg_ppg_18_18_methicone,added,공식 exact identity alias
Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone,laurylpolyglyceryl-3polydimethylsiloxyethyldimethicone,,lauryl_polyglyceryl_3_polydimethylsiloxyethyl_dimethicone,added,공식 exact identity alias
Lavandula Angustifolia (Lavender) Extract,lavandulaangustifolia(lavender)extract,,lavandula_angustifolia_lavender_extract,added,공식 exact identity alias
Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract,lavandulaangustifolia(lavender)flower/leaf/stemextract,,lavandula_angustifolia_lavender_flower_leaf_stem_extract,added,공식 exact identity alias
Lavandula Angustifolia (Lavender) Flower Extract,lavandulaangustifolia(lavender)flowerextract,,lavandula_angustifolia_lavender_flower_extract,added,공식 exact identity alias
Lavandula Angustifolia (Lavender) Flower Oil,lavandulaangustifolia(lavender)floweroil,,lavandula_angustifolia_lavender_flower_oil,added,공식 exact identity alias
Lavandula Angustifolia (Lavender) Flower Water,lavandulaangustifolia(lavender)flowerwater,,lavandula_angustifolia_lavender_flower_water,added,공식 exact identity alias
Lavandula Hybrida Oil,lavandulahybridaoil,,lavandula_hybrida_oil,added,공식 exact identity alias
Lavandula Spica (Lavender) Flower/Leaf/Stem Extract,lavandulaspica(lavender)flower/leaf/stemextract,,lavandula_angustifolia_lavender_flower_leaf_stem_extract,added,공식 exact identity alias
Lens Esculenta (Lentil) Fruit Extract,lensesculenta(lentil)fruitextract,,lens_esculenta_lentil_fruit_extract,added,공식 exact identity alias
Lens Esculenta (Lentil) Seed Extract,lensesculenta(lentil)seedextract,,lens_esculenta_lentil_seed_extract,added,공식 exact identity alias
Leontopodium Alpinum Extract,leontopodiumalpinumextract,,leontopodium_alpinum_extract,added,공식 exact identity alias
Leontopodium Alpinum Flower/Leaf Extract,leontopodiumalpinumflower/leafextract,,leontopodium_alpinum_flower_leaf_extract,added,공식 exact identity alias
Levulinic Acid,levulinicacid,,levulinic_acid,added,공식 exact identity alias
Lilium Candidum Flower Extract,liliumcandidumflowerextract,,lilium_candidum_flower_extract,added,공식 exact identity alias
Linoleamidopropyl Dimethylamine Dimer Dilinoleate,linoleamidopropyldimethylaminedimerdilinoleate,,linoleamidopropyl_dimethylamine_dimer_dilinoleate,added,공식 exact identity alias
Linoleamidopropyl PG-Dimonium Chloride Phosphate,linoleamidopropylpg-dimoniumchloridephosphate,,linoleamidopropyl_pg_dimonium_chloride_phosphate,added,공식 exact identity alias
Linoleic Acid,linoleicacid,cholesterol_fatty_acids,linoleic_acid,reassigned_exact_identity,공식 exact identity alias
Linolenic Acid,linolenicacid,cholesterol_fatty_acids,linolenic_acid,reassigned_exact_identity,공식 exact identity alias
Linum Usitatissimum (Linseed) Seed Extract,linumusitatissimum(linseed)seedextract,,linum_usitatissimum_linseed_seed_extract,added,공식 exact identity alias
Linum Usitatissimum (Linseed) Seed Oil,linumusitatissimum(linseed)seedoil,,linum_usitatissimum_linseed_seed_oil,added,공식 exact identity alias
Litchi Chinensis Fruit Extract,litchichinensisfruitextract,,litchi_chinensis_fruit_extract,added,공식 exact identity alias
Litchi Chinensis Pericarp Extract,litchichinensispericarpextract,,litchi_chinensis_pericarp_extract,added,공식 exact identity alias
Lithium Magnesium Sodium Silicate,lithiummagnesiumsodiumsilicate,,lithium_magnesium_sodium_silicate,added,공식 exact identity alias
Lithol Rubine B,litholrubineb,,lithol_rubine_b,added,공식 exact identity alias
Lithospermum Erythrorhizon Root Extract,lithospermumerythrorhizonrootextract,,lithospermum_erythrorhizon_root_extract,added,공식 exact identity alias
Lithothamnion Calcareum Extract,lithothamnioncalcareumextract,,lithothamnion_calcareum_extract,added,공식 exact identity alias
Lithothamnium Calcarum Extract,lithothamniumcalcarumextract,,lithothamnion_calcareum_extract,added,공식 exact identity alias
Litsea Cubeba Fruit Oil,litseacubebafruitoil,,litsea_cubeba_fruit_oil,added,공식 exact identity alias
Lonicera Caprifolium (Honeysuckle) Flower Extract,loniceracaprifolium(honeysuckle)flowerextract,,lonicera_caprifolium_honeysuckle_flower_extract,added,공식 exact identity alias
Lonicera Japonica (Honeysuckle) Flower Extract,lonicerajaponica(honeysuckle)flowerextract,,lonicera_japonica_honeysuckle_flower_extract,added,공식 exact identity alias
Lupinus Albus Seed Extract,lupinusalbusseedextract,,lupinus_albus_seed_extract,added,공식 exact identity alias
Lycium Barbarum Fruit Extract,lyciumbarbarumfruitextract,,lycium_barbarum_fruit_extract,added,공식 exact identity alias
Lycium Chinense Fruit Extract,lyciumchinensefruitextract,,lycium_chinense_fruit_extract,added,공식 exact identity alias
Lysine HCl,lysinehcl,,lysine_hcl,added,공식 exact identity alias
Lysolecithin,lysolecithin,,lysolecithin,added,공식 exact identity alias
m-Aminophenol,m-aminophenol,,m_aminophenol,added,공식 exact identity alias
m-아미노페놀,m-아미노페놀,,m_aminophenol,added,공식 exact identity alias
Macadamia Integrifolia Seed Oil,macadamiaintegrifoliaseedoil,,macadamia_integrifolia_seed_oil,added,공식 exact identity alias
Macadamia Ternifolia Seed Oil,macadamiaternifoliaseedoil,,macadamia_integrifolia_seed_oil,added,공식 exact identity alias
Macrocystis Pyrifera (Kelp) Extract,macrocystispyrifera(kelp)extract,,macrocystis_pyrifera_kelp_extract,added,공식 exact identity alias
Macrocystis Pyrifera Extract,macrocystispyriferaextract,,macrocystis_pyrifera_kelp_extract,added,공식 exact identity alias
Magnesium/Potassium/Silicon/Fluoride/Hydroxide/Oxide,magnesium/potassium/silicon/fluoride/hydroxide/oxide,,magnesium_potassium_silicon_fluoride_hydroxide_oxide,added,공식 exact identity alias
Magnesium Aspartate,magnesiumaspartate,,magnesium_aspartate,added,공식 exact identity alias
Magnesium Carbonate,magnesiumcarbonate,,magnesium_carbonate,added,공식 exact identity alias
Magnesium Gluconate,magnesiumgluconate,,magnesium_gluconate,added,공식 exact identity alias
Magnesium Hydroxide,magnesiumhydroxide,,magnesium_hydroxide,added,공식 exact identity alias
Magnesium Nitrate,magnesiumnitrate,,magnesium_nitrate,added,공식 exact identity alias
Magnesium Oxide,magnesiumoxide,,magnesium_oxide,added,공식 exact identity alias
Magnesium Silicate,magnesiumsilicate,,magnesium_silicate,added,공식 exact identity alias
Magnolia Liliflora Flower Extract,magnolialilifloraflowerextract,,magnolia_liliflora_flower_extract,added,공식 exact identity alias
Malachite Extract,malachiteextract,,malachite_extract,added,공식 exact identity alias
Malt Extract,maltextract,,malt_extract,added,공식 exact identity alias
Maltodextrin/VP Copolymer,maltodextrin/vpcopolymer,,maltodextrin_vp_copolymer,added,공식 exact identity alias
Maltooligosyl Glucoside,maltooligosylglucoside,,maltooligosyl_glucoside,added,공식 exact identity alias
Malus Domestica Fruit Cell Culture Extract,malusdomesticafruitcellcultureextract,,malus_domestica_fruit_cell_culture_extract,added,공식 exact identity alias
Malus Domestica Fruit Extract,malusdomesticafruitextract,,malus_domestica_fruit_extract,added,공식 exact identity alias
Malva Sylvestris (Mallow) Flower Extract,malvasylvestris(mallow)flowerextract,,malva_sylvestris_mallow_flower_extract,added,공식 exact identity alias
Manganese Violet,manganeseviolet,,manganese_violet,added,공식 exact identity alias
Mangifera Indica (Mango) Fruit Extract,mangiferaindica(mango)fruitextract,,mangifera_indica_mango_fruit_extract,added,공식 exact identity alias
Mangifera Indica (Mango) Seed Oil,mangiferaindica(mango)seedoil,,mangifera_indica_mango_seed_oil,added,공식 exact identity alias
Mauritia Flexuosa Fruit Oil,mauritiaflexuosafruitoil,,mauritia_flexuosa_fruit_oil,added,공식 exact identity alias
Medicago Sativa (Alfalfa) Extract,medicagosativa(alfalfa)extract,,medicago_sativa_alfalfa_extract,added,공식 exact identity alias
Medicago Sativa (Alfalfa) Seed Powder,medicagosativa(alfalfa)seedpowder,,medicago_sativa_alfalfa_seed_powder,added,공식 exact identity alias
Melaleuca Alternifolia (Tea Tree) Extract,melaleucaalternifolia(teatree)extract,tea_tree,melaleuca_alternifolia_tea_tree_extract,reassigned_exact_identity,공식 exact identity alias
Melaleuca Alternifolia (Tea Tree) Leaf Extract,melaleucaalternifolia(teatree)leafextract,tea_tree,melaleuca_alternifolia_tea_tree_leaf_extract,reassigned_exact_identity,공식 exact identity alias
Melaleuca Alternifolia (Tea Tree) Leaf Water,melaleucaalternifolia(teatree)leafwater,,melaleuca_alternifolia_tea_tree_leaf_water,added,공식 exact identity alias
Melanin,melanin,,melanin,added,공식 exact identity alias
Melissa Officinalis Leaf Extract,melissaofficinalisleafextract,,melissa_officinalis_leaf_extract,added,공식 exact identity alias
Menadione,menadione,,menadione,added,공식 exact identity alias
Mentha Arvensis Leaf Extract,menthaarvensisleafextract,,mentha_arvensis_leaf_extract,added,공식 exact identity alias
Mentha Arvensis Leaf Oil,menthaarvensisleafoil,,mentha_arvensis_leaf_oil,added,공식 exact identity alias
Mentha Piperita (Peppermint) Extract,menthapiperita(peppermint)extract,,mentha_piperita_peppermint_extract,added,공식 exact identity alias
Mentha Piperita (Peppermint) Leaf Extract,menthapiperita(peppermint)leafextract,,mentha_piperita_peppermint_leaf_extract,added,공식 exact identity alias
Mentha Rotundifolia Leaf Extract,mentharotundifolialeafextract,,mentha_rotundifolia_leaf_extract,added,공식 exact identity alias
Mentha Viridis (Spearmint) Extract,menthaviridis(spearmint)extract,,mentha_viridis_spearmint_extract,added,공식 exact identity alias
Mentha Viridis (Spearmint) Leaf Oil,menthaviridis(spearmint)leafoil,,mentha_viridis_spearmint_leaf_oil,added,공식 exact identity alias
Menthoxypropanediol,menthoxypropanediol,,menthoxypropanediol,added,공식 exact identity alias
Menthyl Lactate,menthyllactate,,menthyl_lactate,added,공식 exact identity alias
Methoxy Amodimethicone/Silsesquioxane Copolymer,methoxyamodimethicone/silsesquioxanecopolymer,,methoxy_amodimethicone_silsesquioxane_copolymer,added,공식 exact identity alias
Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone,methoxypeg/ppg-7/3aminopropyldimethicone,,methoxy_peg_ppg_7_3_aminopropyl_dimethicone,added,공식 exact identity alias
Methyl Dihydroabietate,methyldihydroabietate,,methyl_dihydroabietate,added,공식 exact identity alias
Methyldihydrojasmonate,methyldihydrojasmonate,,methyldihydrojasmonate,added,공식 exact identity alias
Methyl Diisopropyl Propionamide,methyldiisopropylpropionamide,,methyl_diisopropyl_propionamide,added,공식 exact identity alias
Methylene Bis-Benzotriazolyl Tetramethylbutylphenol,methylenebis-benzotriazolyltetramethylbutylphenol,,methylene_bis_benzotriazolyl_tetramethylbutylphenol,added,공식 exact identity alias
Methylglucamine,methylglucamine,,methylglucamine,added,공식 exact identity alias
Methyl Glucose Sesquistearate,methylglucosesesquistearate,,methyl_glucose_sesquistearate,added,공식 exact identity alias
Methyl Hydrogenated Rosinate,methylhydrogenatedrosinate,,methyl_hydrogenated_rosinate,added,공식 exact identity alias
Microcitrus Australasica Fruit Extract,microcitrusaustralasicafruitextract,,microcitrus_australasica_fruit_extract,added,공식 exact identity alias
Micrococcus Lysate,micrococcuslysate,,micrococcus_lysate,added,공식 exact identity alias
Milk Protein Extract,milkproteinextract,,milk_protein_extract,added,공식 exact identity alias
Mineral Oil,mineraloil,petrolatum_mineral_oil,mineral_oil,reassigned_exact_identity,공식 exact identity alias
Momordica Cochinchinensis Seed Extract,momordicacochinchinensisseedextract,,momordica_cochinchinensis_seed_extract,added,공식 exact identity alias
Monarda Didyma Leaf Extract,monardadidymaleafextract,,monarda_didyma_leaf_extract,added,공식 exact identity alias
Montmorillonite,montmorillonite,,montmorillonite,added,공식 exact identity alias
Morinda Citrifolia Fruit Extract,morindacitrifoliafruitextract,,morinda_citrifolia_fruit_extract,added,공식 exact identity alias
Moringa Oleifera Seed Extract,moringaoleiferaseedextract,,moringa_oleifera_seed_extract,added,공식 exact identity alias
Moringa Pterygosperma Seed Extract,moringapterygospermaseedextract,,moringa_oleifera_seed_extract,added,공식 exact identity alias
Morus Alba Bark Extract,morusalbabarkextract,,morus_alba_bark_extract,added,공식 exact identity alias
Morus Alba Leaf Extract,morusalbaleafextract,,morus_alba_leaf_extract,added,공식 exact identity alias
Morus Nigra Fruit Extract,morusnigrafruitextract,,morus_nigra_fruit_extract,added,공식 exact identity alias
